CODGEO,Ecart H/F études supérieures,Ecart H/F temps partiels,Ecart H/F actifs occupés,Ecart H/F Salaire net moyen
28292,0.2999689993385346,0.779964757352825,0.04071340679586126,0.1589146911065715
28293,0.06666666666666667,0.7045454545454546,0.09688581314878893,0.1589146911065715
28294,0.5714285714285691,0.7499999999999998,0.11111111111111442,0.1589146911065715
28296,0.49606672570594657,0.8750736970770535,0.17645204571460368,0.1589146911065715
28298,-0.22590540626648942,0.8046681189313796,0.008555179159523498,0.15230606003886712
28299,0.5,0.75,-0.022222222222222223,0.1589146911065715
28300,1.0,0.8,-0.08333333333333341,0.1589146911065715
28301,0.6666666666666666,0.8571428571428571,0.09090909090909091,0.1589146911065715
28302,0.5172413793103449,0.8235294117647058,-0.02066115702479339,0.1589146911065715
28303,-0.09868709929887923,0.6666666666666677,0.24137931034482948,0.1589146911065715
28304,-0.019905798069915676,0.8176364520967447,0.19349787476620287,0.1589146911065715
28305,0.677761371339304,0.9138458214525317,0.16806567977997486,0.1589146911065715
28306,-0.09868709929887923,1.0,0.18697582686258118,0.1589146911065715
28308,0.7499999999999998,1.0,0.19178082191780818,0.1589146911065715
28309,-0.75,0.8421052631578947,0.09236947791164658,0.1589146911065715
28310,-0.09868709929887923,0.8250347681605903,0.05565145854824195,0.1589146911065715
28312,-0.9999999999999958,0.7500000000000001,-0.10714285714285995,0.1589146911065715
28313,0.0,0.5555555555555552,0.14285714285714232,0.1589146911065715
28314,-0.09868709929887923,1.0,-0.2500000000000021,0.1589146911065715
28315,-0.09868709929887923,1.0,0.5714285714285718,0.1589146911065715
28316,1.0,0.0,0.15151515151515152,0.1589146911065715
28317,-4.01196754646465,0.8276788307390295,0.03547750567909795,0.1589146911065715
28319,-1.5000000000000047,0.6249999999999998,0.09999999999999991,0.1589146911065715
28321,-0.6606178558286777,0.7615032325011639,0.10118150406124551,0.1589146911065715
28322,-2.865447426591671,0.6887252089100927,0.016692722810624134,0.1589146911065715
28323,0.0,0.7128286132305368,0.07057781624152475,0.1589146911065715
28324,-5.634372583778967e-06,0.8055309051698732,0.0565587663510302,0.1589146911065715
28325,-0.2548219429409566,0.8595677890087969,0.04284578665986665,0.1589146911065715
28326,0.0,0.7888164035591895,0.092580424840643,0.1589146911065715
28327,0.5,0.8823529411764706,0.07843137254901963,0.1589146911065715
28329,0.0,1.0,-0.06666666666666667,0.1589146911065715
28330,0.49405329048403884,0.8023608968212802,0.1602314461433959,0.1589146911065715
28331,0.0,0.7599999999999999,0.16190476190476236,0.1589146911065715
28332,-0.3333333333333333,0.6470588235294118,0.1746031746031746,0.1589146911065715
28333,-0.09868709929887923,0.8749999999999996,0.32432432432432445,0.1589146911065715
28334,-1.3145134191223058,0.8197684864122838,0.04582467899610895,0.20207481911742534
28335,-0.26243780554564594,0.6593224918769482,0.10946340643530453,0.1589146911065715
28336,1.0,0.6000000000000001,-0.03846153846153892,0.1589146911065715
28337,-0.174426473978334,0.8373987359518825,0.010506854799594524,0.17202040686403564
28339,-0.3333333333333333,0.375,0.04,0.1589146911065715
28341,-0.9999999999999898,0.500000000000002,0.1166666666666664,0.1589146911065715
28342,-1.000000000000002,0.857142857142857,0.03846153846153736,0.1589146911065715
28343,0.19932299571276213,0.49952966352905953,0.08211480764234166,0.1589146911065715
28344,-0.09868709929887923,0.8460467159337655,0.2454607927585728,0.1589146911065715
28346,0.0,0.6666666666666673,-0.3333333333333305,0.1589146911065715
28347,-0.07692307692307697,0.707317073170731,0.07480314960629696,0.1589146911065715
28348,-0.6538461538461536,0.7253521126760555,-0.037344398340248414,0.14223047345412118
28349,-1.000000000000005,0.5555555555555554,0.1830985915492957,0.1589146911065715
28350,0.30163627563490797,0.7797092033913712,0.1142687701404207,0.1589146911065715
28351,-0.32368924866169063,0.8030352783456587,0.0438054565044034,0.1589146911065715
28352,-0.19168497806472864,0.7061980974225271,0.08058986213523987,0.1589146911065715
28353,0.4948659700199955,0.8662209114255879,0.04240408171215107,0.1589146911065715
28354,0.6234096348879603,0.7474249932306588,-0.11317594182043673,0.1589146911065715
28355,1.0,0.7695763193193185,0.046509383130279275,0.1589146911065715
28357,0.16666666666666666,0.6170212765957447,0.05761316872427984,0.1589146911065715
28358,0.5000000000000014,0.7701149425287359,0.047619047619048116,0.19335003529069678
28359,0.3916334951625497,0.7282373925685074,0.10329421280979921,0.12324845006150444
28360,0.4448513174880053,0.4314753358304961,0.17744314326907637,0.1589146911065715
28362,-0.6155856133455962,0.6993042779779782,0.2201849712076355,0.1589146911065715
28363,-2.9452142610462877,0.7328386389451776,0.1449102693054888,0.1589146911065715
28364,0.4504276206988389,0.8493362305088665,0.23060660863840912,0.1589146911065715
28365,-0.19836545566323466,0.6429311114317029,0.2097811257361795,0.1589146911065715
28366,0.0,0.7272727272727273,-0.02666666666666667,0.1589146911065715
28367,0.7787831589502022,0.9085154918030107,0.20981038560382223,0.1589146911065715
28368,-0.5,0.0,0.14285714285714285,0.1589146911065715
28369,0.09956456434957578,0.8159242056745328,0.18853651024872733,0.1589146911065715
28370,0.49067436661428354,0.8002040616863472,0.14303075509281313,0.1589146911065715
28371,-1.3752807341131301,0.709674070593242,0.08051611996314989,0.1589146911065715
28372,-2.5905981751950367,0.9530438412339651,0.19155303394981787,0.1589146911065715
28373,-0.01267913121360119,0.6321839080459821,0.08771929824561399,0.12611382403483665
28374,0.6425433119272785,0.7644595859652822,0.17329219331921863,0.1589146911065715
28375,-1.0343422069292663,0.9345807481285295,0.03240249043417243,0.1589146911065715
28377,-0.1111111111111136,0.7619047619047618,0.1290060060951065,0.1589146911065715
28378,0.6617964378039249,0.8862556457921793,0.10744252582828365,0.1589146911065715
28379,0.6650609755872366,0.7077577790311318,-0.036827800516039004,0.1589146911065715
28380,0.3101619031896284,0.8285734515267003,0.09754086241520739,0.1589146911065715
28382,-0.41783566002109107,0.7687034285540876,0.11684256940600021,0.1589146911065715
28383,-0.4,0.6857142857142857,0.10869565217391304,0.1589146911065715
28385,-0.3292852564091355,0.3650651737200847,0.03714365597306161,0.1589146911065715
28386,-0.16914834921140856,0.8577511323997692,0.12020877892976249,0.1589146911065715
28387,-0.20268143034781685,0.8127994922104369,0.0548462282087493,0.1589146911065715
28388,0.1111111111111111,0.8,0.05907172995780591,0.1589146911065715
28389,-0.09868709929887923,0.6666666666666666,0.1095890410958904,0.1589146911065715
28390,-0.09868709929887923,0.9256077699710294,0.3356991195769632,0.1589146911065715
28391,-0.46259830106504674,0.8414323078669111,0.11706204184714092,0.15596963335971975
28392,-0.09868709929887923,0.7499999999999998,0.27659574468085113,0.1589146911065715
28393,0.13636363636363635,0.7684210526315789,0.12956810631229235,0.10736734638629718
28394,-0.625,0.7169811320754716,0.10223642172523961,0.1589146911065715
28395,0.0,0.9285714285714286,0.10989010989010989,0.1589146911065715
28396,0.7589236608170102,1.0,0.19804830259604775,0.1589146911065715
28397,0.4,0.8,0.12280701754385964,0.1589146911065715
28398,0.21007961875613165,0.7998468391545148,0.11837113755294801,0.1589146911065715
28400,1.0,0.9,0.1489361702127665,0.1589146911065715
28401,0.3296442611492682,0.8569747862921396,-0.09335257159025573,0.1589146911065715
28403,-0.5714285714285529,0.7586206896551695,0.07692307692307773,0.1589146911065715
28404,-0.34315004526523346,0.6606686573316337,0.1404126409740149,0.1286410731072499
28405,-0.36704823383493723,0.7973350975848806,0.13407210354533075,0.1589146911065715
28406,-0.0002374637706326052,0.7730687693656767,0.24594594092995817,0.1589146911065715
28407,0.5001889441269255,0.8598348992644645,0.11091473874923745,0.1589146911065715
28408,-0.09868709929887923,1.0,0.1785714285714284,0.1589146911065715
28409,0.0,0.8709677419354838,0.19827586206896597,0.1589146911065715
28410,-2.973693068656546,0.7128728795844034,0.0742590571007714,0.1589146911065715
28411,0.6666666666666677,0.8750000000000004,-0.1315789473684219,0.1589146911065715
28414,0.4999999999999978,1.0,0.29411764705882476,0.1589146911065715
28415,0.4,0.6949152542372882,0.11868686868686869,0.1589146911065715
28417,0.1097328760554893,0.7812961944202226,0.14164620487351426,0.1589146911065715
28418,1.0,0.8333333333333334,0.24444444444444438,0.1589146911065715
28419,0.0,1.0,0.26262626262625977,0.1589146911065715
28421,0.6098688042323667,0.5019025683085525,0.1401715565836397,0.1589146911065715
28422,-0.3599024222034775,0.7884345567978311,0.11147204582939667,0.11727403012215531
28423,-0.3333333333333343,0.9230769230769231,0.02898550724637831,0.1589146911065715
28424,-0.29894969874762456,0.7706357374984225,0.05467431817415379,0.1589146911065715
28425,0.0,0.6538461538461539,-0.03676470588235294,0.1589146911065715
28426,-0.9607603414476259,0.7360618246185358,0.19268191697798606,0.1589146911065715
29001,-0.14619602573271373,0.6597820731071597,0.12956494877867003,0.1589146911065715
29002,0.4811036750834626,0.7495361696866649,0.14486940959933528,0.1589146911065715
29003,-0.1111111111111111,0.6495726495726496,0.0740072202166065,0.24123413514605277
29004,-0.045454545454545456,0.7593220338983051,0.08631921824104234,0.12326505377632153
29005,-1.1428571428571577,0.7916666666666664,0.035440935899703103,0.1589146911065715
29006,0.2384054740179588,0.7674219919845743,0.02224169686703071,0.2772136825753252
29007,0.34185066210794385,0.7472393642780855,0.1248487403991619,0.1589146911065715
29008,-0.7973508494351876,0.9111530890690585,0.13751747696772448,0.1589146911065715
29010,0.09795115281932891,0.8337884144994114,0.33708512221040104,0.1589146911065715
29011,0.1012635956661057,0.8140068002229688,0.01199751436084308,0.2101502121942204
29012,-0.09868709929887923,0.24999999999999814,0.486486486486487,0.1589146911065715
29013,-1.0,0.6,0.175,0.1589146911065715
29014,-3.500000000000005,0.8181818181818181,0.10714285714285764,0.1589146911065715
29015,-0.057692307692313934,0.8564593301435435,0.026819923371646914,0.17835549624855299
29016,-0.20242253394865367,0.7538984713817964,0.16639595630620738,0.1589146911065715
29017,-0.2,0.9019607843137255,0.16417910447761194,0.1589146911065715
29018,-2.0228287908708538,0.5730153348934522,0.23789312700336146,0.1589146911065715
29019,-0.0694431267447675,0.5715950836930515,0.11954665294530949,0.11699508533766123
29020,-0.17340728966761895,0.7210915059994917,0.08386746544216152,0.12890709900144834
29021,0.1848814287388258,0.6181917939947598,0.09750795014107373,0.1589146911065715
29022,-0.625,0.7560975609756098,0.19072164948453607,0.22614735665096947
29023,0.09826565693486503,0.7563968271053291,-0.016198979554750925,0.29533336840140806
29024,0.23624645831844798,0.6957098461770198,0.06604028848248705,0.08885835701052507
29025,-1.204805071189241,0.7845703480795216,0.057347373133318155,0.1589146911065715
29026,0.3467741935483871,0.7023809523809523,0.09563602599814298,0.0905679930712966
29027,-0.006030685648398967,0.7082165970729009,0.13856755323909942,0.07751577660717227
29028,0.8,0.9166666666666666,-0.09649122807017543,0.1589146911065715
29029,0.1250000000000001,0.7142857142857151,0.08333333333333277,0.1589146911065715
29030,0.0,0.7563451776649744,0.09125475285171004,0.1267783664199134
29031,0.5263157894736851,0.7570093457943935,0.019348471753078113,0.1603589538604258
29032,0.07692307692307693,0.7956989247311828,0.06443914081145585,0.23448322648082295
29033,-1.9999999999999951,0.8717948717948717,-0.04854368932038295,0.1589146911065715
29034,0.20449920620845974,0.9120998134255232,0.12847579338901155,0.1589146911065715
29035,-1.0000000000000087,0.8169014084507035,0.10801393728222686,0.1589146911065715
29036,0.01702499659047018,0.7666790239893606,0.31139553708265966,0.1589146911065715
29037,0.10256410256410048,0.7526315789473679,-0.05097644086631833,0.161119464943467
29038,-0.25,0.72,0.1889400921658986,0.1589146911065715
29039,-0.07353162296735861,0.7235312107027003,0.008729582896256539,0.17945306376524353
29040,-0.400000000000001,0.7950819672131141,0.0,0.3252065216390914
29041,-0.2009816673338542,0.7591754491535899,0.12398766359784434,0.1589146911065715
29042,0.1940996608410317,0.7656753836292359,0.2168194155493393,0.22086755244066936
29043,0.16666666666666566,0.7894736842105262,-0.020779220779222344,0.1589146911065715
29044,0.607870685257307,0.805555555555557,0.4195610095760186,0.1589146911065715
29045,-0.028876520868821667,0.8063149886201605,0.057811256375456026,0.18588001766189058
29046,-0.11873315708877037,0.7456064171493403,0.0025104847181729706,0.14687642344701496
29047,-0.7505537468283798,0.8619850790145991,0.04962025145516415,0.1589146911065715
29048,-0.7498961535917144,0.8168453427440451,0.11283075942995474,0.12650727043706492
29049,0.3941760078075135,0.826546805970276,0.08470689371514667,0.06845060577639195
29051,0.03286320734701657,0.7848797282385659,0.019939744073708143,0.1527865992565484
29053,0.13703698728440517,0.7613684872636649,-0.02958290044000519,0.1589146911065715
29054,-0.0003055409087042502,0.5311301662040445,0.09249427326020596,0.1589146911065715
29055,0.23263899761319223,0.7597398556033407,0.06274166108858532,0.14083318657408092
29056,0.035683725474006014,0.7647127981402251,0.01188829337244087,0.1589146911065715
29057,-0.2827337304797785,0.8126295830262493,0.015342869209843906,0.2500087371670955
29058,0.1299672999411275,0.7409241509044681,-0.0026001077957504455,0.2318971015099248
29059,0.14285714285714285,0.7166666666666667,0.08870967741935484,0.1589146911065715
29060,-0.047619047619047616,0.8373983739837398,0.09884678747940692,0.22067061672433583
29061,0.023848059386288638,0.849072671149617,0.035893690270712986,0.18395320296058143
29062,-0.005072195129956808,0.7235568434742193,0.21645198674740324,0.1589146911065715
29063,-0.09868709929887923,0.9347488611770729,-0.05234422148453562,0.1589146911065715
29064,-0.3330361421365583,0.7989781274340713,0.16230837837830694,0.1589146911065715
29065,0.32988390867106526,0.8238774882398738,0.09859677970245866,0.1589146911065715
29066,0.05555555555555555,0.8235294117647058,0.14084507042253522,0.1589146911065715
29067,-0.375,0.6981132075471698,0.09913793103448276,0.1589146911065715
29068,-0.0006148513612088352,0.8264233586538559,0.1549245384202866,0.10146380387419278
29069,-0.07514097550427444,0.8166831581581558,0.06849931902797571,0.17924219227755875
29070,2.3738643179494407e-05,0.7243550521091943,-0.008946143021542926,0.1589146911065715
29071,0.6248910466508518,0.7561970316778236,0.10239600276202943,0.1589146911065715
29072,0.06060606060606016,0.7619047619047603,0.04433497536945819,0.10753942303755268
29073,-0.5989796603061862,0.7257376362660183,0.14501193748206126,0.1589146911065715
29074,-0.38884415628015834,0.8824987111886389,0.11824031107819596,0.1589146911065715
29075,0.07544714172622045,0.7818239528235901,0.02525322197352599,0.19908008333375626
29076,-0.21996590718281067,0.8671283026896288,0.04650445057488623,0.13891522344840965
29077,0.06666666666668343,0.8712871287128713,0.06824146981627431,0.1589146911065715
29078,0.048082429119262825,0.827807441627605,0.06181816210971221,0.12322178701466877
29079,0.19999999999999815,0.8405797101449279,0.012295081967211846,0.1589146911065715
29080,0.06666666666667062,0.8240000000000003,-0.04661016949152668,0.1293810120170814
29081,0.004801961685594169,0.6385113533958422,0.032411193849501446,0.1589146911065715
29082,-0.9999999999999902,0.7058823529411727,0.1604938271604945,0.1589146911065715
29083,1.0,0.7058823529411765,0.021739130434782608,0.1589146911065715
29084,-0.09868709929887923,0.5555555555555556,0.2727272727272727,0.1589146911065715
29085,0.7336245894470079,0.7710487391470522,0.23336286540090548,0.1589146911065715
29086,-1.4000085325457174,0.8631536005698741,0.05000643589353803,0.1589146911065715
29087,-0.1980571087038475,0.7546688022086375,0.16432185454158724,0.1589146911065715
29089,0.20351497407970046,0.8606192159595722,0.07696423309259202,0.1589146911065715
29090,-0.3646457302810532,0.5139356410123769,0.16516309178952016,0.1589146911065715
29091,0.05511371677312584,0.775611572944432,0.13734802944227326,0.21218874373978655
29093,-0.23076923076923078,0.6966292134831461,0.15804597701149425,0.1589146911065715
29094,-0.47542824640616455,0.9436984638204876,0.12217761410737203,0.1589146911065715
29095,0.10500156957672743,0.8523353847991358,0.07665362321371222,0.1589146911065715
29097,0.09090909090909091,0.73,0.16163793103448276,0.13634587901476167
29098,-0.75,0.8305084745762712,0.0026109660574412533,0.1212008827905878
29099,0.35714285714285715,0.8125,0.15979381443298968,0.1589146911065715
29100,-4.0,0.896551724137931,0.1308411214953271,0.1589146911065715
29101,0.09880225120280649,0.8493111269301158,0.041470084950112375,0.13700068759489106
29102,-0.75,0.75,0.06741573033707865,0.1589146911065715
29103,0.17414560089972958,0.7804147965609168,-0.014447815851987152,0.11304413215487143
29104,-0.09868709929887923,0.6068798189073826,0.18617342478034232,0.1589146911065715
29105,-0.3111111111111111,0.7928286852589641,0.08514951849974658,0.14063442375580965
29106,0.0,0.7666666666666667,0.14799154334038056,0.1589146911065715
29107,-0.3333333333333333,0.7,0.0945945945945946,0.1589146911065715
29108,0.38606330649852333,0.6673007800002176,0.11312837720724489,0.1589146911065715
29109,0.41134218416457025,0.7630696230169437,-0.004026806683281664,0.1589146911065715
29110,-0.12500000000000058,0.767441860465115,0.10859728506787145,0.1589146911065715
29111,-0.3768386104994189,0.8398762588627393,0.12775125201873638,0.1589146911065715
29112,0.20107042487287308,0.7825598494644903,0.0983369426879929,0.1589146911065715
29113,-1.375,0.7052631578947368,0.1752808988764045,0.15298457758252731
29114,0.0,0.5555555555555556,0.17567567567567569,0.1589146911065715
29115,-2.7115372030226106,0.7913554102785105,0.26768576194695004,0.1589146911065715
29116,-0.09868709929887923,0.7142857142857143,0.05,0.1589146911065715
29117,-0.03032815868066486,0.8003519420971942,0.06228433247350536,0.15574995093535726
29119,-0.23896396614917378,0.7787868948352057,0.10498083132426855,0.1589146911065715
29120,0.875,0.8170731707317073,0.42857142857142855,0.1589146911065715
29122,0.42857142857142877,0.6874999999999994,0.22972972972973255,0.1589146911065715
29123,0.4606434027841177,0.7918827898956649,0.060337522199918336,0.1589146911065715
29124,-0.08912285512564089,0.7532261176576189,0.0878437462949315,0.10747277588673647
29125,-0.5000718960061069,0.5313579187034237,0.1914417321948082,0.1589146911065715
29126,-0.09868709929887923,0.9333333333333333,0.08333333333333427,0.1589146911065715
29128,0.35608215046975245,0.6815555599102802,0.29894809369139386,0.1589146911065715
29130,0.09477441773711046,0.8245002097298112,0.045364311072011256,0.25600397923263296
29131,-0.09868709929887923,0.9444444444444444,0.09243697478991597,0.1589146911065715
29132,-1.749999999999988,0.6744186046511634,-0.006369426751594127,0.1589146911065715
29133,-0.00019713250138500267,0.8218391657824671,-0.06265339858963496,0.1589146911065715
29134,0.2207462392378517,0.7630248341980302,-0.08019035684184331,0.1589146911065715
29135,0.12621417654111916,0.8246292886656138,-0.06068890105146392,0.1962837481290668
29136,0.36363636363636365,0.8571428571428571,0.09881422924901186,0.1589146911065715
29137,-0.001328516221207975,0.6922648689191543,-0.00038439556778806867,0.08193473087233043
29139,0.5557786195509894,0.7023218801947481,0.05488278644005515,0.1589146911065715
29140,-0.04,0.8091286307053942,0.011695906432748537,0.15965256238221073
29141,0.7499999999999994,0.8235294117647055,0.2539682539682539,0.1589146911065715
29142,-0.9916665613599353,0.8156291426978248,0.038071075041699015,0.1589146911065715
29143,0.5,0.9104477611940298,0.09777777777777778,0.1589146911065715
29144,0.11717818604048393,0.8246300782705802,0.125795489767995,0.1589146911065715
29145,-0.3333333333333333,0.8703703703703703,0.19158878504672897,0.1589146911065715
29146,0.32579089845548725,0.8231827277456072,0.0485966767397967,0.17557351187166
29147,0.4703555974721483,0.8393263954798665,0.0828491864724887,0.1582601278752108
29148,0.3333333333333334,0.8571428571428572,0.08144796380090363,0.1589146911065715
29150,0.22570555580645005,0.7689895852395937,0.05808627038467801,0.21330691428979157
29151,-0.0862825663320676,0.6603256618895996,0.08536230639137814,0.11147009294076826
29152,0.11217870039261275,0.8800446887886776,0.11418488406258855,0.1589146911065715
29153,0.36363636363636365,0.8165137614678899,0.06413301662707839,0.27372635112838894
29155,0.0,0.7826086956521735,-0.02985074626866191,0.1589146911065715
29156,0.17241379310344826,0.6274509803921576,0.06751054852320718,0.18308640534734175
29158,-0.38051401656953,0.7405667615411703,-0.005905278591216013,0.1967861973475962
29159,-2.0000000000000053,0.8260869565217396,0.027027027027027035,0.1589146911065715
29160,0.07529227088168672,0.7975105182259522,0.05802340129071438,0.15319339696119247
29161,0.20588235294117646,0.6688311688311688,0.06578947368421052,0.2002197466362624
29162,0.5416484302196258,0.6864538681967135,0.1196799773079886,0.07351335124044821
29163,0.5,0.8024691358024691,0.08964451313755796,0.08133976083534898
29165,0.5277777777777781,0.7977528089887638,-0.012718600953894847,0.13359589026919858
29166,-3.4168277314189424,0.9124506945127928,0.01643447604279706,0.1589146911065715
29167,0.3507370269192826,0.7992870193114965,0.08034404673715255,0.1589146911065715
29168,-0.25204618362877557,0.7421530439107393,0.025543101162074103,0.1589146911065715
29169,0.31703615965698234,0.7593524796261275,0.07425217440607433,0.13442234884556836
29170,-0.030365580153811172,0.721172942472924,0.03693566694968385,0.1260577720243554
29171,-0.20000000000000004,0.7772511848341231,0.05145118733509329,0.15252889464849329
29172,-0.4166666666666667,0.6504854368932039,0.11258278145695365,0.15477443876294564
29173,-0.4209217885023219,0.794303062289264,0.10090449025902531,0.11592324495128098
29174,0.03389830508474764,0.7711681201950162,0.06964224205921006,0.09469372676320836
29175,-0.0025824069946024327,0.7742855718137227,0.1741137018840508,0.09486084131362453
29176,-0.6738634689734008,0.7979698137380973,0.04482926591909793,0.1589146911065715
29177,-0.10714285714285925,0.8384279475982558,0.06836616454229305,0.1288372941472399
29178,0.19751802275800867,0.7941000520606146,0.07801092050793844,0.14151962173264263
29179,0.07712241124615332,0.7817668773207126,0.08002658433106608,0.18159372394566234
29180,-0.2999999999999961,0.8076923076923078,0.06363636363636298,0.1589146911065715
29181,4.518768612111918e-15,0.8275862068965526,0.09695290858725916,0.16624768893349207
29182,-0.25556864382328054,0.766816386959727,0.07767804450591506,0.1589146911065715
29183,0.49700158564595726,0.7043070666641599,0.11509034789339165,0.1589146911065715
29184,-0.49974614890216856,0.6989947444733405,0.13400276431843705,0.10473225096493793
29185,0.06249999999999705,0.6778523489932894,0.04145936981757918,0.15349354868422613
29186,-0.5657301646923161,0.8190730920782817,0.02150699556337094,0.1589146911065715
29187,-0.28571428571428437,0.7906976744186048,0.1333333333333316,0.1589146911065715
29188,0.38350481591131813,0.7124399532923834,0.10460189070012099,0.1085980758945987
29189,0.11147909619153469,0.7729220218974883,-0.05111239980703507,0.24153059371906618
29190,0.3152055994254351,0.7655375319635167,0.08993760971985666,0.2320863042322629
29191,-0.46666666666665424,0.6725812112010251,0.13939164732694337,0.1232323508753224
29192,0.053431645429830504,0.8308073694474187,0.063363862868768,0.1589146911065715
29193,0.2718201171218761,0.8492633367603846,0.0798245654563221,0.1589146911065715
29195,0.057775212042164445,0.7800485411245527,0.03755015882923143,0.13720593667098138
29196,0.3932323681950422,0.8647867990958267,0.05602219978645741,0.1457144107054715
29197,0.5627255358700033,0.7039226049053233,0.13257812254157963,0.19944609880183306
29198,0.31034482758620663,0.7021276595744678,0.12499999999999993,0.1589146911065715
29199,-0.6042203946352576,0.7263227417462866,0.029852848997055745,0.12028413203675559
29201,-0.3206637938895816,0.8610243485949579,0.1299873276651399,0.133715060586407
29202,0.0,0.6721311475409826,0.17288135593220502,0.1589146911065715
29204,0.10083853849885781,0.8749870715350245,0.09811611356757784,0.13242655554332824
29205,-0.5,0.9076923076923077,-0.004098360655737705,0.1589146911065715
29206,0.14020359853787095,0.6633083940422405,0.11575907071516305,0.10598606974724138
29207,0.34049592254573546,0.8116106029568582,0.022821550408354988,0.1450371695824177
29208,0.326453109524906,0.8716515301114435,0.1389848722655116,0.1589146911065715
29209,0.03751992345949227,0.8369384401726078,0.12573540921403148,0.14787441670674845
29210,0.0,0.8543046357615894,0.12957317073170732,0.10306343199086676
29211,-0.6802466230022283,0.7414704797543941,0.26427874036342125,0.1589146911065715
29212,0.4582775613354554,0.8627167773151803,0.05147579995706952,0.17709737297930084
29213,0.18465089993601078,0.8268673575161101,0.15868290334163127,0.1589146911065715
29214,-1.0082528305239054,0.7626419545172046,0.07091232104143862,0.1589146911065715
29215,-0.31239801163709674,0.7267281254841716,0.011609604362924573,0.15319409606798437
29216,0.1125447055097869,0.7813488560683909,0.05349348536950314,0.1640868513079124
29217,0.05555555555555651,0.7387387387387384,0.046464314008401085,0.0757187751061517
29218,0.2584597054042212,0.7375143412372243,-0.004420888017251869,0.1589146911065715
29220,0.25333333333333335,0.7289293849658315,-0.051587301587301584,0.10927662843959571
29221,-0.24999999999999797,0.8720930232558142,0.10509554140127421,0.1589146911065715
29222,0.0,0.46153846153846156,0.23529411764705882,0.1589146911065715
29224,0.33579806083953406,0.7957334360551656,0.061363741130174766,0.1589146911065715
29225,-0.3750045455103219,0.6882042709513844,0.13964132989065686,0.12298515269686708
29226,-1.1766881799971718,0.7874680062829073,0.08273647320964947,0.1589146911065715
29227,-0.26814480352001874,0.6868390035064167,0.21843653663247234,0.1589146911065715
29228,0.375,0.8181818181818182,0.0967741935483871,0.1589146911065715
29229,-1.6,0.6851851851851852,0.14227642276422764,0.1589146911065715
29230,0.09090909090910063,0.6746987951807247,0.18232044198894995,0.1589146911065715
29232,-0.344554730032608,0.6218601589538371,0.00023229711723216838,0.13247016624590466
29233,0.04510161291957032,0.7797845925638902,0.09775200403981231,0.17401513570648838
29234,0.06861506108992634,0.8102269805743839,0.13551585104145386,0.16613844663398908
29235,-0.3070434536334326,0.8309861092062543,-0.05826394191483211,0.20129459064030142
29236,-0.07800775927993055,0.7050707108661232,0.10150097489373859,0.14169729398729028
29237,-0.03221616644061349,0.8475513402934183,0.18786319757781061,0.1589146911065715
29238,-0.09868709929887923,0.8636363636363636,0.0,0.1589146911065715
29239,-0.7142857142857143,0.6470588235294118,0.11844331641285956,0.16715010262138733
29240,0.7501079998138989,0.7105388845266674,0.15793503637622738,0.1589146911065715
29241,-0.0746268656716607,0.7210031347962305,0.043175189627049755,0.1342069570829106
29243,0.3515256846380341,0.819730962009715,0.12182510566375132,0.1589146911065715
29244,-0.1468453091275776,0.9391892755180123,0.19983230175454889,0.1589146911065715
29245,0.13696076703629734,0.8417444995909532,0.0021859300174701893,0.1589146911065715
29246,-3.999999999999999,0.9375000000000002,-0.04545454545454587,0.1589146911065715
29247,0.0,0.8115183246073299,0.005121638924455826,0.2074829746980921
29248,-0.3333333333333333,0.813953488372093,0.24774774774774774,0.1589146911065715
29249,0.37883710439342977,0.5822401188913849,0.1921363661702375,0.1589146911065715
29250,-1.0,0.6451612903225806,0.19161676646706588,0.1589146911065715
29251,-0.999999999999996,0.8000000000000004,0.18320610687023087,0.1589146911065715
29252,0.3688126765902491,0.7516545333721683,0.023442882794814927,0.1589146911065715
29254,0.2947398537894598,0.7176094974616541,-0.029902119854620646,0.11657489885612521
29255,-0.7777777777777778,0.9032258064516129,0.025,0.1589146911065715
29256,1.0,0.781250000000003,0.013888888888888545,0.1589146911065715
29257,-0.210526315789467,0.7657657657657642,0.10407239819004485,0.11885762584281195
29259,-0.2685613046711562,0.7649688641709967,-0.034540321389880876,0.09175598331003347
29260,-0.1704987139943696,0.8173074035693166,0.03883938595423624,0.16938765045193083
29261,1.0,0.0,-0.03030303030303073,0.1589146911065715
29262,0.11223978339274787,0.7762118211182166,0.21560093638862243,0.1589146911065715
29263,0.6028071003125522,0.7363841148960014,0.14434231536492528,0.1589146911065715
29264,-1.1439522556020916,0.8492831661526765,0.034709840022486824,0.1589146911065715
29265,0.2,0.8,-0.09170305676855896,0.1589146911065715
29266,-0.07340267538546029,0.7878704585431198,0.1133306652387786,0.12041493850905355
29267,-0.0063011831100503,0.6289889998119819,0.2368395273337433,0.1589146911065715
29268,-0.5569812863865324,0.8644874965280035,0.09366934193123107,0.1589146911065715
29269,-0.22063304988421953,0.5927703749467996,0.17511960370547677,0.1589146911065715
29270,0.4635103059336651,0.8142627885864513,0.055498415333076374,0.1589146911065715
29271,0.14285714285713721,0.7021276595744695,0.24454148471616036,0.1589146911065715
29272,-0.30434782608695654,0.8563829787234043,0.007082152974504249,0.13694543972388476
29273,-0.2000000000000028,0.7295081967213106,0.033126293995857745,0.16443593043284963
