,TYPECOM,COM,REG,DEP,LIBELLE_COM,LIBELLE_DEP,LIBELLE_REG,Code_postal,latitude,longitude
20377,COM,46146,76,46,Ladirat,Lot,Occitanie,46400,44.820765855,1.968754254
20378,COM,46147,76,46,Lagardelle,Lot,Occitanie,46220,44.488131565,1.170965074
20379,COM,46148,76,46,Lalbenque,Lot,Occitanie,46230,44.333300395,1.565147802
20380,COM,46149,76,46,Lamagdelaine,Lot,Occitanie,46090,44.474342679,1.501586795
20381,COMD,46150,,,Lamativie,,,,,
20382,COM,46151,76,46,Lamothe-Cassel,Lot,Occitanie,46240,44.612815407,1.514228578
20383,COM,46152,76,46,Lamothe-Fénelon,Lot,Occitanie,46350,44.827725236,1.425068633
20384,COM,46153,76,46,Lanzac,Lot,Occitanie,46200,44.870240781,1.469677578
20385,COM,46154,76,46,Laramière,Lot,Occitanie,46260,44.359598438,1.870481538
20386,COM,46155,76,46,Larnagol,Lot,Occitanie,46160,44.488150171,1.777572674
20387,COM,46156,76,46,Bellefont-La Rauze,Lot,Occitanie,46090,44.513100348,1.503453094
20388,COM,46156,76,46,Bellefont-La Rauze,Lot,Occitanie,46090,44.513100348,1.503453094
20389,COM,46156,76,46,Bellefont-La Rauze,Lot,Occitanie,46090,44.513100348,1.503453094
20390,COMD,46156,,,Laroque-des-Arcs,,,46090,44.513100348,1.503453094
20391,COMD,46156,,,Laroque-des-Arcs,,,46090,44.513100348,1.503453094
20392,COMD,46156,,,Laroque-des-Arcs,,,46090,44.513100348,1.503453094
20393,COM,46157,76,46,Larroque-Toirac,Lot,Occitanie,46160,44.520512298,1.932479101
20394,COMD,46158,,,Lascabanes,,,,,
20395,COM,46159,76,46,Latouille-Lentillac,Lot,Occitanie,46400,44.850473394,1.981333394
20396,COM,46160,76,46,Latronquière,Lot,Occitanie,46210,44.800932862,2.071397956
20397,COM,46161,76,46,Lauresses,Lot,Occitanie,46210,44.78351222,2.109006628
20398,COM,46162,76,46,Lauzès,Lot,Occitanie,46360,44.563221037,1.577887897
20399,COM,46163,76,46,Laval-de-Cère,Lot,Occitanie,46130,44.94449104,1.935570118
20400,COM,46164,76,46,Lavercantière,Lot,Occitanie,46340,44.627088755,1.322483124
20401,COM,46165,76,46,Lavergne,Lot,Occitanie,46500,44.801894738,1.766159439
20402,COM,46167,76,46,Lentillac-du-Causse,Lot,Occitanie,46330,44.553085621,1.63762913
20403,COM,46168,76,46,Lentillac-Saint-Blaise,Lot,Occitanie,46100,44.588923286,2.117920135
20404,COM,46169,76,46,Léobard,Lot,Occitanie,46300,44.718426171,1.308011996
20405,COM,46170,76,46,Leyme,Lot,Occitanie,46120,44.78354414,1.896554442
20406,COM,46171,76,46,Lherm,Lot,Occitanie,46150,44.569954685,1.240675859
20407,COM,46172,76,46,Lhospitalet,Lot,Occitanie,46170,44.353992325,1.428479713
20408,COM,46173,76,46,Limogne-en-Quercy,Lot,Occitanie,46260,44.396497676,1.778317578
20409,COM,46174,76,46,Linac,Lot,Occitanie,46270,44.676115709,2.117269414
20410,COM,46175,76,46,Lissac-et-Mouret,Lot,Occitanie,46100,44.623421443,1.971693362
20411,COM,46176,76,46,Livernon,Lot,Occitanie,46320,44.64735003,1.844960538
20412,COM,46177,76,46,Loubressac,Lot,Occitanie,46130,44.866472069,1.790848358
20413,COM,46178,76,46,Loupiac,Lot,Occitanie,46350,44.825971074,1.472660557
20414,COM,46179,76,46,Lugagnac,Lot,Occitanie,46260,44.412406848,1.720594632
20415,COM,46180,76,46,Lunan,Lot,Occitanie,46100,44.610499219,2.084606154
20416,COM,46181,76,46,Lunegarde,Lot,Occitanie,46240,44.683364371,1.692581035
20417,COM,46182,76,46,Luzech,Lot,Occitanie,46140,44.486229911,1.276085274
20418,COM,46183,76,46,Marcilhac-sur-Célé,Lot,Occitanie,46160,44.543780564,1.773823989
20419,COM,46184,76,46,Marminiac,Lot,Occitanie,46250,44.662271475,1.184193725
20420,COM,46185,76,46,Martel,Lot,Occitanie,46600,44.940607371,1.607786498
20421,COM,46186,76,46,Masclat,Lot,Occitanie,46350,44.832657317,1.38051732
20422,COM,46187,76,46,Mauroux,Lot,Occitanie,46700,44.452836569,1.046260904
20423,COM,46188,76,46,Maxou,Lot,Occitanie,46090,44.546179783,1.447305183
20424,COM,46189,76,46,Mayrinhac-Lentour,Lot,Occitanie,46500,44.813456378,1.805015644
20425,COM,46190,76,46,Mechmont,Lot,Occitanie,46150,44.582779178,1.462786013
20426,COM,46191,76,46,Mercuès,Lot,Occitanie,46090,44.497573291,1.389231204
20427,COM,46192,76,46,Meyronne,Lot,Occitanie,46200,44.868207532,1.588750884
20428,COM,46193,76,46,Miers,Lot,Occitanie,46500,44.860310256,1.703926378
20429,COM,46194,76,46,Milhac,Lot,Occitanie,46300,44.796615793,1.347918085
20430,COM,46195,76,46,Molières,Lot,Occitanie,46120,44.790564485,1.939871621
20431,COM,46196,76,46,Montamel,Lot,Occitanie,46310,44.607708775,1.464451248
20432,COM,46197,76,46,Le Montat,Lot,Occitanie,46090,44.380290452,1.454688069
20433,COM,46198,76,46,Montbrun,Lot,Occitanie,46160,44.51140013,1.903441463
20434,COM,46199,76,46,Montcabrier,Lot,Occitanie,46700,44.550850545,1.082176584
20435,COM,46200,76,46,Montcléra,Lot,Occitanie,46250,44.620691104,1.198046795
20436,COM,46201,76,46,Montcuq-en-Quercy-Blanc,Lot,Occitanie,46800,44.342670194,1.171425316
20437,COM,46201,76,46,Montcuq-en-Quercy-Blanc,Lot,Occitanie,46800,44.342670194,1.171425316
20438,COM,46201,76,46,Montcuq-en-Quercy-Blanc,Lot,Occitanie,46800,44.342670194,1.171425316
20439,COM,46201,76,46,Montcuq-en-Quercy-Blanc,Lot,Occitanie,46800,44.342670194,1.171425316
20440,COM,46201,76,46,Montcuq-en-Quercy-Blanc,Lot,Occitanie,46800,44.342670194,1.171425316
20441,COM,46202,76,46,Montdoumerc,Lot,Occitanie,46230,44.291150755,1.50163397
20442,COM,46203,76,46,Montet-et-Bouxal,Lot,Occitanie,46210,44.748495869,2.035946154
20443,COM,46204,76,46,Montfaucon,Lot,Occitanie,46240,44.686821829,1.585625306
20444,COM,46205,76,46,Montgesty,Lot,Occitanie,46150,44.57513908,1.293293406
20445,COM,46206,76,46,Montlauzun,Lot,Occitanie,46800,44.296641046,1.193487997
20446,COM,46207,76,46,Montredon,Lot,Occitanie,46270,44.612703582,2.184894899
20447,COM,46208,76,46,Montvalent,Lot,Occitanie,46600,44.87417306,1.635840887
20448,COM,46209,76,46,Nadaillac-de-Rouge,Lot,Occitanie,46350,44.849871421,1.430580088
20449,COM,46210,76,46,Nadillac,Lot,Occitanie,46360,44.563704693,1.510683565
20450,COM,46211,76,46,Nuzéjouls,Lot,Occitanie,46150,44.536923814,1.373295111
20451,COM,46212,76,46,Orniac,Lot,Occitanie,46330,44.542987139,1.677505095
20452,COM,46213,76,46,Padirac,Lot,Occitanie,46500,44.850549565,1.755501353
20453,COM,46214,76,46,Parnac,Lot,Occitanie,46140,44.481561258,1.318520995
20454,COM,46215,76,46,Payrac,Lot,Occitanie,46350,44.793534901,1.465372839
20455,COM,46216,76,46,Payrignac,Lot,Occitanie,46300,44.762937086,1.34352172
20456,COM,46217,76,46,Pern,Lot,Occitanie,46170,44.334472764,1.407867901
20457,COM,46218,76,46,Pescadoires,Lot,Occitanie,46220,44.499914023,1.157897056
20458,COM,46219,76,46,Peyrilles,Lot,Occitanie,46310,44.621364968,1.393632889
20459,COM,46220,76,46,Pinsac,Lot,Occitanie,46200,44.860750249,1.51902048
20460,COM,46221,76,46,Planioles,Lot,Occitanie,46100,44.642105499,2.028127639
20461,COM,46222,76,46,Pomarède,Lot,Occitanie,46250,44.558814311,1.173429014
20462,COM,46223,76,46,Pontcirq,Lot,Occitanie,46150,44.544920547,1.264903363
20463,COM,46224,76,46,Pradines,Lot,Occitanie,46090,44.464804901,1.389169922
20464,COM,46225,76,46,Prayssac,Lot,Occitanie,46220,44.514234404,1.187497017
20465,COM,46226,76,46,Prendeignes,Lot,Occitanie,46270,44.697868448,2.077081324
20466,COM,46227,76,46,Promilhanes,Lot,Occitanie,46260,44.376361499,1.829581551
20467,COM,46228,76,46,Prudhomat,Lot,Occitanie,46130,44.896862269,1.816887446
20468,COM,46229,76,46,Puybrun,Lot,Occitanie,46130,44.92086064,1.786770545
20469,COM,46230,76,46,Puyjourdes,Lot,Occitanie,46260,44.402127109,1.855675811
20470,COM,46231,76,46,Puy-l'Évêque,Lot,Occitanie,46700,44.516516737,1.135734379
20471,COM,46232,76,46,Le Vignon-en-Quercy,Lot,Occitanie,46600,44.989491224,1.602734475
20472,COM,46232,76,46,Le Vignon-en-Quercy,Lot,Occitanie,46110,44.989491224,1.602734475
20473,COMD,46232,,,Les Quatre-Routes-du-Lot,,,46600,44.989491224,1.602734475
20474,COMD,46232,,,Les Quatre-Routes-du-Lot,,,46110,44.989491224,1.602734475
20475,COM,46233,76,46,Quissac,Lot,Occitanie,46320,44.624511778,1.719450772
20476,COM,46234,76,46,Rampoux,Lot,Occitanie,46340,44.640305625,1.294395954
20477,COM,46235,76,46,Reilhac,Lot,Occitanie,46500,44.701627191,1.725580137
20478,COM,46236,76,46,Reilhaguet,Lot,Occitanie,46350,44.779116804,1.507958918
20479,COM,46237,76,46,Reyrevignes,Lot,Occitanie,46320,44.645397266,1.911712161
20480,COM,46238,76,46,Rignac,Lot,Occitanie,46500,44.806185142,1.704032454
20481,COM,46239,76,46,Le Roc,Lot,Occitanie,46200,44.864674696,1.439596683
20482,COM,46240,76,46,Rocamadour,Lot,Occitanie,46500,44.814904218,1.621998768
20483,COM,46241,76,46,Rouffilhac,Lot,Occitanie,46300,44.79698575,1.414474931
20484,COM,46242,76,46,Rudelle,Lot,Occitanie,46120,44.730503295,1.878122727
20485,COM,46243,76,46,Rueyres,Lot,Occitanie,46120,44.754610605,1.854645933
20486,COM,46244,76,46,Sabadel-Latronquière,Lot,Occitanie,46210,44.726596759,2.066185225
20487,COM,46245,76,46,Sabadel-Lauzès,Lot,Occitanie,46360,44.559837795,1.607308588
20488,COM,46246,76,46,Saignes,Lot,Occitanie,46500,44.789239602,1.821700852
20489,COM,46247,76,46,Saillac,Lot,Occitanie,46260,44.32994123,1.74175659
20490,COMD,46248,,,Sainte-Alauzie,,,,,
20491,COM,46249,76,46,Saint-Bressou,Lot,Occitanie,46120,44.696704024,1.976307019
20492,COM,46250,76,46,Saint-Caprais,Lot,Occitanie,46250,44.612850551,1.155226119
20493,COM,46251,76,46,Saint-Céré,Lot,Occitanie,46400,44.853141035,1.892658111
20494,COM,46252,76,46,Les Pechs du Vers,Lot,Occitanie,46360,44.591914683,1.570559493
20495,COM,46252,76,46,Les Pechs du Vers,Lot,Occitanie,46360,44.591914683,1.570559493
20496,COMD,46252,,,Saint-Cernin,,,46360,44.591914683,1.570559493
20497,COMD,46252,,,Saint-Cernin,,,46360,44.591914683,1.570559493
20498,COM,46253,76,46,Saint-Chamarand,Lot,Occitanie,46310,44.684319249,1.459475866
20499,COM,46254,76,46,Saint-Chels,Lot,Occitanie,46160,44.526181423,1.814649861
20500,COM,46255,76,46,Saint-Cirgues,Lot,Occitanie,46210,44.735943007,2.116823847
20501,COM,46256,76,46,Saint-Cirq-Lapopie,Lot,Occitanie,46330,44.456301646,1.654422574
20502,COM,46257,76,46,Saint-Cirq-Madelon,Lot,Occitanie,46300,44.789413164,1.316263601
20503,COM,46258,76,46,Saint-Cirq-Souillaguet,Lot,Occitanie,46300,44.705502021,1.441425766
20504,COM,46259,76,46,Saint-Clair,Lot,Occitanie,46300,44.693980041,1.39862563
20505,COM,46260,76,46,Sainte-Colombe,Lot,Occitanie,46120,44.720782632,2.012857739
