CODGEO,SNHMC20,SNHMP20,SNHME20,SNHMO20,SNHM1820,SNHM2620,SNHM5020,chomeur_1564,actif_occ_temps_plein_15plus,actif_occ_temps_partiel_15plus,inactif_1564,inactif_65plus,D120H,D920H,MED20H,Ecart H/F études supérieures,Ecart H/F temps partiels,Ecart H/F actifs occupés,Ecart H/F Salaire net moyen,ets_total,ets_industrie_p,ets_impact_local_p,ets_taille50p_p,ets_creation_p,R_P19_POP1529,R_P19_POP3044,R_P19_POP4559,R_P19_POP6074,R_P19_POP7589,R_C19_MENPSEUL,R_C19_MENCOUPSENF,R_C19_MENCOUPAENF,R_C19_MENFAMMONO,TP6020,pauvrete
62240,22.1963253604853,14.8786780468017,11.6179546877485,12.6873964911613,10.6038822340396,13.9620965743933,14.884197708774,7.5,41.4,9.2,18.3,23.7,6.961538461538462,17.076923076923077,11.648351648351648,10.810810810810782,82.48175182481768,13.40206185567034,14.855113882094257,30.0,13.3,66.7,3.3,66.7,15.4,20.55,18.79,14.17,8.37,25.0,25.0,37.5,11.93,12.0,1
62244,24.1373362039748,16.096764344801,11.7649553901142,13.3876165755828,11.2224585032502,14.3252651011702,16.4908134500457,6.6,36.6,9.7,21.3,25.8,7.285714285714286,19.07692307692308,12.076923076923077,38.333333333333336,67.9245283018868,9.62230215827338,18.7093385289018,81.0,8.6,74.1,6.2,43.2,15.89,15.97,22.69,20.48,8.53,28.18,32.63,28.6,9.75,11.0,0
62249,21.6839329187305,14.3829782706455,11.1825750146313,12.1950944903554,10.6472148347769,13.0155186297358,14.4832850575576,10.5,39.2,8.0,24.7,17.6,5.994505494505495,15.527472527472527,10.076923076923077,11.500692278955048,75.51358160288383,17.587339292270993,13.2302691387119,120.0,11.7,67.5,8.3,56.7,16.56,22.78,16.4,10.69,5.68,22.35,23.39,41.81,11.56,21.0,1
62250,22.8146046476787,15.1596181556757,11.2175335541235,11.7226525610941,9.97175805754461,13.4882248540684,15.5341167035034,8.8,36.8,8.1,22.7,23.6,6.346153846153846,17.318681318681318,10.945054945054943,-35.26562363290398,72.83005748034635,9.723677373538294,13.384245638194868,220.0,7.7,73.6,4.5,32.7,16.65,18.36,20.26,16.23,7.14,26.77,25.89,33.67,12.05,17.0,1
62252,24.8229804432298,16.0895358654747,11.8439806966339,12.6554166273474,10.1973063940121,15.8446470431554,17.7164723610169,5.5,45.1,9.1,19.4,20.9,8.016483516483516,21.208791208791208,13.18131868131868,5.0,84.66666666666667,10.048622366288493,14.100133885961158,53.0,13.2,58.5,0.0,43.4,14.31,19.35,22.56,18.9,4.74,22.33,32.09,33.95,11.16,8.0,0
62261,26.6382002586099,15.820981829067,10.9839626482086,11.7394380823924,10.4779672801715,14.466485948086,19.0030288855288,7.6,32.7,7.2,18.2,34.2,6.873626373626373,23.02747252747253,12.351648351648352,23.352460473763315,72.64134226611337,4.347103276330824,19.065274487189757,207.0,5.3,71.5,2.4,39.6,13.39,14.86,19.87,25.84,12.07,39.52,32.33,18.49,7.71,13.0,1
62263,26.3531052527825,16.2924775900693,11.5294748752685,10.8805994149106,12.4701579048967,14.5838560658573,18.2784474575855,4.8,34.3,7.1,18.5,35.4,7.84065934065934,21.324175824175825,13.302197802197805,9.87517876556345,74.61053334329134,1.2580444859204905,16.582362874427794,134.0,8.2,67.9,9.0,30.6,11.99,14.81,19.67,23.04,12.96,28.45,36.05,25.29,8.64,9.0,0
62268,21.6404500697855,14.5111388944305,11.1580843701898,11.4732507412136,10.1429089255551,12.173442570855,13.8287464807159,9.8,32.7,9.7,20.8,27.0,6.071428571428571,15.615384615384617,9.835164835164836,-7.272727272727272,68.55123674911661,16.355653128430298,12.18961851203628,152.0,9.2,80.9,6.6,17.1,17.72,16.57,18.46,17.03,9.52,32.93,23.9,26.1,14.88,22.0,1
62270,22.4646680849823,14.7836583986838,10.4609189031916,11.8934318251642,10.1718054496883,12.572112031122,14.2166032791753,12.2,30.8,9.1,25.6,22.2,5.637362637362638,15.675824175824175,9.45054945054945,-4.59526667598588,75.00345459480796,25.344224054812976,12.285066484042352,93.0,8.6,74.2,4.3,32.3,18.32,18.81,18.05,15.16,7.62,30.6,27.27,30.28,9.79,26.0,1
62274,21.938244973724,15.332001082272,11.2844551171456,12.0161477886961,10.947935452565,13.727808226966,15.1393865746519,9.6,41.3,7.5,23.6,18.0,6.593406593406593,17.104395604395606,11.027472527472527,2.0954398611805147,78.37065859352066,8.835816462212145,15.804404777194115,88.0,11.4,60.2,11.4,55.7,18.51,20.84,19.59,13.2,6.52,27.04,25.15,35.01,11.3,16.0,1
62276,21.7487384543821,15.0460313517303,11.1915007127288,12.0232673232666,10.5084602637104,13.7461565085597,15.1446274389233,7.1,45.1,8.0,20.9,18.9,6.84065934065934,17.47252747252747,11.62087912087912,28.0,79.00355871886121,14.251781472684083,13.453814436501046,113.0,15.0,53.1,8.0,41.6,16.46,22.24,18.13,15.07,5.32,26.68,27.33,34.49,10.41,13.0,1
62277,21.1871819757321,14.9384941671347,11.2604498368298,11.8623189793212,10.5006350803441,13.5014403362832,13.7881284425359,9.9,38.3,7.3,24.0,20.5,6.521978021978022,16.956043956043956,11.005494505494504,29.124554008902724,68.7048374714957,16.81317257815121,10.557947543320394,33.0,6.1,78.8,12.1,33.3,17.2,21.48,16.71,17.01,5.33,26.16,27.64,34.46,9.16,16.0,1
62291,21.6471491129371,14.487787419511,11.3461504159008,12.1236504362367,10.4745953747344,13.2056646756357,14.9935746949369,8.6,39.4,7.1,21.9,23.0,6.258241758241758,16.28021978021978,10.972527472527473,-39.39393939393939,72.8,12.695652173913045,12.649775995377905,32.0,9.4,75.0,3.1,90.6,16.65,19.47,19.72,17.68,7.22,31.87,29.48,28.29,8.76,18.0,1
62297,22.4078648725802,15.6862776993984,11.0705119632942,12.5721982732647,10.9812849989998,14.0043011227932,15.0960010594055,7.4,42.5,10.3,22.2,17.6,6.527472527472527,18.395604395604398,11.291208791208792,20.27599138917019,84.01029363512059,15.24980620686047,18.21489421673397,70.0,12.9,64.3,2.9,35.7,16.12,21.3,18.92,14.82,5.15,21.57,29.23,37.05,8.84,16.0,1
62300,24.9893549007259,15.3615523498542,10.7077563349696,11.5955552968292,10.2920875212621,12.9575804665392,15.0566701580173,8.3,35.8,8.4,22.8,24.7,6.384615384615385,17.5,10.648351648351648,-13.1578947368421,77.30496453900707,14.202334630349975,13.491356340353663,27.0,3.7,74.1,0.0,29.6,17.3,16.96,21.07,19.17,7.01,30.04,29.15,32.29,7.17,17.0,1
62318,23.2806388552439,14.2679765729162,10.4482442438789,11.1359842925286,9.83034586738556,12.5227681303707,13.7102708641739,10.2,33.9,10.5,22.4,23.1,6.362637362637362,16.406593406593405,10.18131868131868,5.386410378902923,69.02582575530586,13.86984093276792,12.394766081905026,349.0,5.7,79.4,2.0,18.9,18.1,17.05,20.17,18.91,6.16,32.99,28.01,27.08,10.81,19.0,1
62321,21.8514505142958,15.3216289850906,11.2334444330404,12.1422448569383,10.66498914942,13.5651007644797,14.6617012546879,8.9,38.2,8.3,23.7,20.9,6.346153846153846,16.346153846153847,10.373626373626374,-31.48148148148133,75.43103448275859,13.42794759825332,13.974686338174054,33.0,12.1,93.9,3.0,90.9,17.33,20.31,18.06,16.26,6.07,25.54,27.99,36.68,8.97,18.0,1
62351,21.9776892099855,14.4617354851294,10.90047031885,11.8818695091082,10.2664719380332,12.7036986559867,14.5476604966858,11.3,32.4,7.7,27.7,20.9,5.978021978021978,15.65934065934066,9.802197802197805,-2.2441563590732083,83.10840842331064,18.36069663379555,14.119293610372038,62.0,4.8,74.2,6.5,58.1,18.77,17.72,19.48,15.01,7.43,25.86,25.65,35.09,11.7,23.0,1
62361,25.803380650197,13.7857351909906,10.9946900570391,11.7790356613476,10.6985074387434,12.233201774238,13.2096988195339,11.2,24.1,6.9,26.0,31.8,5.285714285714286,14.68131868131868,8.752747252747254,18.18181818181792,55.17085844845786,27.58414962052093,8.301266182325259,78.0,10.3,76.9,6.4,19.2,15.4,13.72,19.71,20.33,10.52,40.56,24.13,19.58,14.69,33.0,1
62364,21.9485069195293,14.3367003795875,11.5986734506057,9.85171873504576,9.96868283895976,11.1086334166029,12.4650134516267,9.5,31.9,8.8,23.6,26.1,5.741758241758242,16.96153846153846,9.697802197802195,18.15677383589505,68.56012959882128,17.495713961858844,3.544625739518726,128.0,10.9,74.2,7.8,10.9,17.62,16.32,19.72,18.42,9.07,38.48,23.14,24.35,12.52,26.0,1
62386,20.9881888170076,14.2787367745335,10.4482347928782,11.5894626763647,10.085375101455,12.1812716351875,13.2196952698203,11.7,35.4,8.0,27.2,17.7,5.829670329670329,14.483516483516484,9.26923076923077,16.279069767441896,67.10999864064601,26.14712425071296,9.448637394592314,79.0,7.6,74.7,8.9,41.8,19.27,19.65,18.64,14.09,4.95,31.55,19.74,32.66,14.94,28.0,1
62397,21.8301125923899,15.5173824732459,11.3374271250911,12.1983493739849,10.7961351618983,13.008143554764,14.575210251646,11.9,32.2,9.2,26.4,20.2,6.1098901098901095,16.456043956043956,10.071428571428571,-23.726344971751438,72.95976171486521,22.3226581293863,16.488898203975754,102.0,2.9,82.4,7.8,26.5,18.46,18.75,19.29,14.58,6.84,25.22,24.36,35.87,12.87,22.0,1
62400,21.7386207896462,14.4541348537966,11.071953802383,11.9672532149267,10.2754132542891,12.9051793275159,14.200910193665,10.1,35.0,8.9,24.8,21.1,6.104395604395604,16.087912087912088,10.038461538461538,21.474150951411172,78.70686024386089,19.2484404716476,13.24416290049314,56.0,5.4,85.7,3.6,46.4,17.86,19.61,19.02,16.3,6.15,31.14,25.19,29.77,13.16,22.0,1
62401,21.8565839662196,14.8100602922552,11.2294943758531,12.1156321183307,10.5615653669051,13.2931141978984,14.6248193428068,6.9,41.1,7.4,23.1,21.4,6.637362637362638,16.35164835164835,10.983516483516484,-11.11111111111118,73.84615384615391,10.714285714285689,9.049524794879726,52.0,11.5,65.4,5.8,61.5,16.85,21.37,17.43,18.27,4.51,24.13,29.36,36.34,9.3,16.0,1
62413,21.7469496313085,14.7810987021608,10.8379363250341,11.8178786817169,10.1843868049936,12.9468088038086,14.4291779302332,9.8,33.7,7.0,23.6,25.7,5.758241758241758,16.153846153846153,9.84065934065934,-28.00674041543064,76.77476075119118,10.651745603665386,9.18719216736331,213.0,10.8,74.6,7.5,40.4,16.96,17.79,18.99,17.82,9.07,34.04,25.08,27.56,11.84,24.0,1
62427,23.1583381213596,14.9925511769727,11.0356449123042,11.618269016268,10.3369150768102,13.3513601898538,15.4858771888575,11.0,35.8,8.0,24.4,20.8,5.884615384615385,17.071428571428573,10.25824175824176,-0.7610130398958799,68.05872881361641,16.523339453833014,11.98413830356345,639.0,5.5,75.1,7.2,37.2,19.06,19.26,18.77,15.27,6.59,35.53,24.19,26.81,12.06,23.0,1
62443,21.1537719151032,14.9697716997199,10.8508362530984,11.8366985942768,10.232201736845,12.9945942551421,13.9176188186127,10.6,37.5,7.5,25.1,19.3,6.346153846153846,16.802197802197803,10.543956043956044,-2.382870065806758,81.72423873083473,16.98507424336101,11.383627591418522,79.0,7.6,79.7,6.3,34.2,17.41,19.77,20.19,13.82,6.54,28.11,23.29,34.54,11.85,20.0,1
62447,23.1507445350258,15.3796606737202,10.1846296806741,11.0855206713737,10.3992591382955,12.0569205507845,13.9670426087262,14.1,24.4,5.4,23.4,32.7,5.1098901098901095,16.307692307692307,8.868131868131869,46.13846805949523,66.69311005917731,16.638445472323756,14.357960747339098,159.0,3.8,86.8,1.9,9.4,15.01,15.68,18.39,18.95,14.27,48.88,24.18,11.6,12.55,33.0,1
62457,23.2176909379452,14.9774362297724,10.6882064969594,11.8028421598517,10.3299182308477,12.8089509647638,14.5868981688473,9.8,33.2,7.3,23.5,26.1,6.093406593406593,16.28021978021978,10.17032967032967,-18.072289156626507,75.70977917981072,22.31530845392232,14.5136413268572,93.0,8.6,76.3,2.2,24.7,16.69,17.13,19.38,17.97,8.78,29.93,28.09,29.43,11.2,21.0,1
62464,19.8408583510708,15.3408583263893,11.2856718372451,12.1495042532554,10.2763667439899,13.9622881700215,14.4952869379295,7.3,41.2,8.2,22.5,20.7,6.615384615384615,17.85164835164835,11.412087912087912,-31.11111111111111,75.73964497041423,8.54614401447501,14.388648740311298,47.0,8.5,74.5,2.1,63.8,16.78,20.09,20.24,16.24,6.21,29.14,23.38,32.73,14.39,15.0,1
62473,22.9466056112931,15.6205357103445,10.5989129508243,12.2630374152365,10.801626974969,13.0991094088325,15.1115238116432,7.6,33.4,7.9,22.4,28.6,6.478021978021978,16.434065934065934,10.785714285714286,21.036509600907948,79.10001635931616,21.18525678479494,14.531084023539652,134.0,11.9,77.6,6.7,26.9,14.81,17.07,20.81,18.74,10.57,32.85,29.83,25.71,11.08,17.0,1
62480,23.0432672107184,15.4953489449084,11.1532534182365,12.3172871028689,10.2678946816309,14.497336218884,15.4760902794689,8.1,44.4,9.5,22.1,16.0,6.78021978021978,18.626373626373628,11.505494505494504,-20.05538699270046,82.80885305350435,14.787775471403776,13.989087997925765,44.0,25.0,54.5,6.8,38.6,16.29,23.14,19.23,11.49,4.51,19.99,27.23,45.5,6.31,13.0,1
62489,24.2245205132016,15.0388013890318,10.7977022922381,12.0540931868646,10.3419164982559,13.5678429664477,16.1069255653413,6.8,40.0,9.2,20.1,23.9,6.626373626373627,18.005494505494507,11.428571428571429,-57.21845025659975,82.71165315125425,6.720957144866103,17.29183132879177,42.0,14.3,83.3,2.4,28.6,16.35,19.92,18.57,17.35,7.83,29.78,28.31,32.14,8.75,14.0,1
62491,26.3616554109915,15.2887036755777,11.5518332457266,11.9715758077429,10.6824609354339,15.8025534616765,19.0535379936518,5.1,44.5,8.7,18.9,22.8,7.835164835164835,21.95054945054945,13.274725274725276,-6.960051847101857,82.66022144737359,3.6376400244766462,18.247969087157426,111.0,3.6,70.3,3.6,36.9,14.84,18.73,20.93,16.87,6.81,22.9,33.64,34.67,8.27,8.0,0
62497,22.1680088327139,14.9059783653357,11.4816246686638,12.0297886633353,10.2608550692673,13.8791845248564,15.388493822022,8.4,38.5,8.8,22.1,22.2,6.3901098901098905,16.873626373626372,10.956043956043956,-49.55274268193104,78.02160265171888,12.505556225977998,16.354666697662307,102.0,6.9,85.3,2.0,55.9,16.73,20.28,18.15,14.64,7.09,25.51,25.41,36.36,10.93,17.0,1
62498,21.9067729357371,14.9631239772105,10.7316984765109,11.1553966765545,10.7802256094888,12.5430469422975,14.3041434370058,14.2,29.4,6.5,26.1,23.7,5.3901098901098905,16.060439560439562,9.247252747252746,4.919523568983074,53.66316189781104,21.47786525936208,10.13484555491305,1074.0,4.0,72.6,6.9,32.8,20.32,16.77,19.18,15.85,8.12,44.7,19.76,21.24,12.63,30.0,1
62502,29.3172774416308,17.2462767676542,11.7617688370539,14.0180610861976,10.9863770348078,16.4895172445282,21.2691469973495,5.3,45.4,9.8,20.2,19.3,7.906593406593407,20.96153846153846,13.175824175824175,-19.115538480815683,84.32527517669055,12.5423965473701,26.58289908571974,106.0,14.2,58.5,4.7,50.9,15.57,20.66,20.62,15.69,5.57,19.41,31.96,39.63,8.11,8.0,0
62510,22.3647193463729,14.6035380987665,10.8789092848822,11.5340122469613,10.3318764516486,12.6411039478527,14.1360054251293,12.9,31.0,6.8,28.2,21.1,5.593406593406593,15.71978021978022,9.582417582417582,2.640199305031772,71.46819413567238,18.2445823395788,10.337865157998175,658.0,6.4,79.3,6.7,31.3,19.18,18.37,18.41,16.73,6.34,34.72,23.25,27.43,12.95,27.0,1
62516,24.1305478036315,15.5441653877843,10.8687647334824,11.91085456131,10.3761340879496,13.1780385383781,15.162925255457,10.2,35.3,9.0,23.5,22.1,5.934065934065934,16.807692307692307,10.357142857142858,27.63983043499152,78.02773470375409,11.37522464621868,13.237613922286869,250.0,6.8,73.6,4.0,32.0,18.19,18.29,19.08,15.58,7.71,35.67,23.65,25.24,13.26,22.0,1
62523,23.2639570898405,14.3643033301864,11.0206810616173,11.8933539606987,10.2570606853851,12.8912567762388,14.8417489787475,11.7,35.5,8.1,24.9,19.8,6.258241758241758,16.36813186813187,10.467032967032967,-7.410355909342854,72.03288972167213,14.636128038237755,15.94139962340534,131.0,4.6,71.8,3.8,31.3,18.64,19.12,19.7,15.61,7.01,30.1,27.82,29.16,10.07,20.0,1
62525,24.1189087552841,15.2180749940275,10.748610166828,11.7410716402151,10.2270650918647,13.4380934129588,15.0206168181452,9.6,26.2,8.6,32.2,23.5,5.857142857142857,17.87912087912088,10.373626373626374,22.36999531278376,68.78851627942953,16.354762206830582,8.689177396099621,308.0,4.5,78.9,4.9,18.5,19.48,17.44,19.43,19.45,6.37,34.81,28.09,22.87,13.05,22.0,1
62528,21.949758348466,15.2096561704754,11.2178823722342,11.946901611271,10.8747142748377,13.1357615779929,14.896029155516,8.3,37.9,7.7,23.8,22.3,6.324175824175824,17.456043956043956,10.87912087912088,-6.706584922191945,72.50334432596746,14.791703522721724,13.049041161552122,158.0,7.0,67.7,3.2,45.6,17.51,17.88,20.79,15.76,7.35,29.85,26.75,30.28,11.71,18.0,1
62534,23.8206003164342,14.8500565894276,10.6848623183549,12.2639356697886,10.5616764395943,12.7007108527648,15.1191706681125,8.4,33.2,9.8,23.2,25.4,6.494505494505495,16.71978021978022,10.626373626373626,10.022545166745209,80.294211425407,19.527337104509463,16.056279486898536,111.0,8.1,81.1,7.2,18.9,18.3,16.7,20.21,18.0,8.39,34.54,28.38,28.04,8.1,17.0,1
62548,23.0896869922116,15.9459048073855,11.577056111616,13.6677030786206,10.7026591098533,14.4728236069358,16.6105270785575,8.6,41.3,8.7,22.6,18.7,7.06043956043956,18.653846153846157,11.978021978021978,-17.206866371906976,81.74684205080922,17.448660097035255,20.1379187646164,175.0,8.0,64.6,3.4,33.7,15.83,21.25,19.48,15.82,4.58,19.05,33.08,38.43,8.63,11.0,1
62555,20.9259747359373,15.3036992489676,10.4676021236102,11.5886609654287,10.5656940070799,11.9704492822848,13.475301992839,10.9,30.1,6.8,27.2,25.0,5.461538461538462,14.115384615384617,9.043956043956044,-21.15384615384616,63.67924528301881,32.12028109361349,13.517706957395252,51.0,3.9,98.0,7.8,51.0,17.2,17.7,18.94,18.57,7.71,37.58,23.2,25.87,12.53,29.0,1
62560,22.8461035928452,15.0039756940194,11.3307974824396,12.1008107398236,10.2897868172528,13.3926112927828,14.7887654469803,9.3,36.2,8.8,21.9,23.8,6.593406593406593,17.554945054945055,10.703296703296704,-4.252039569358497,75.7727836908119,12.41209120176478,15.976993054198292,196.0,6.6,76.5,5.6,20.4,17.69,17.73,19.78,15.3,8.14,27.97,28.48,30.42,11.65,16.0,1
62563,21.3459233013472,14.7425693557912,10.5861768765367,11.6429601684352,10.2192547940401,12.469037556289,13.7956738353847,11.3,38.1,8.1,24.8,17.7,5.8901098901098905,15.505494505494504,9.65934065934066,-17.97752808988983,75.7731958762892,21.593075441292005,12.6114705909927,106.0,9.4,67.9,7.5,37.7,18.55,21.19,18.17,12.94,5.42,31.42,19.97,34.67,12.38,25.0,1
62570,23.4060079769299,15.171224787382,11.011780938993,11.964108081637,10.2424099115695,13.3123882927404,14.7112755298936,10.9,31.7,6.6,26.1,24.7,5.747252747252747,15.763736263736265,9.978021978021978,-9.17445808249201,74.93098163885331,15.31873530527897,16.124907615885824,119.0,4.2,80.7,7.6,62.2,16.79,17.78,19.12,15.9,8.74,33.03,23.4,29.32,12.81,24.0,1
62571,24.8282937102488,15.5328815662522,11.2430235473111,11.8189835246862,10.5556646944279,14.2996620772252,17.1880141289782,6.0,37.7,7.9,18.7,29.5,7.384615384615385,21.1978021978022,12.917582417582418,36.8421052631579,70.3225806451613,1.0574018126888218,12.16117894746922,121.0,4.1,82.6,2.5,37.2,13.32,15.97,20.91,25.32,8.56,29.77,36.25,24.92,7.44,10.0,0
62573,23.3230353962898,14.9556520425567,11.3585139584429,12.2731883791828,10.0582183253813,14.2681885873724,15.9272812473067,7.4,43.2,8.5,20.8,20.1,6.708791208791209,18.615384615384617,11.857142857142858,-47.5,72.63157894736842,10.947109471094713,11.151355778714745,36.0,0.0,83.3,2.8,100.0,15.18,21.05,20.46,15.31,6.62,27.81,27.81,33.77,10.26,14.0,1
62587,23.404267690473,14.8179035459837,10.9482980565693,11.6926432544081,10.0202771572616,12.9625320945334,15.0164890152289,12.6,32.0,6.2,27.0,22.1,5.747252747252747,15.642857142857142,10.032967032967033,-9.384001774178346,72.86736067112167,22.048410941396934,12.098304245428276,115.0,4.3,73.9,4.3,60.0,18.68,18.76,17.05,16.53,6.91,31.17,24.99,29.96,12.81,24.0,1
62604,38.7872336761901,16.6799287916995,11.2300677723674,11.6792718291325,10.4504022847593,15.6974040001691,28.8256516704478,7.3,34.4,8.5,19.1,30.6,7.164835164835165,31.34065934065934,13.483516483516484,-22.77609966604372,76.76014390471005,10.543055951289986,30.91171984468373,183.0,3.3,81.4,0.5,24.6,13.54,14.62,21.67,24.35,9.31,27.43,39.1,25.69,5.9,11.0,1
62617,22.3665470541938,14.383971917853,10.5282381918722,11.6301542170704,10.2270365741771,12.5493909339797,14.3422838630585,10.0,31.6,8.4,24.3,25.7,6.021978021978022,15.923076923076923,9.972527472527473,28.79805811183976,72.1575958454322,15.620170198363905,9.866215791068766,248.0,7.3,81.5,4.8,29.0,17.44,18.03,18.13,18.64,8.36,37.26,26.31,24.68,10.68,23.0,1
62624,21.1815049924901,14.7670665917578,11.0149010238941,11.9229628577975,10.0255989893541,13.0326928421282,14.2584736630459,11.4,36.9,8.9,22.5,20.4,6.093406593406593,16.23076923076923,10.307692307692308,-1.1251438637123885,66.95884015655824,7.008911822524199,12.216529373208436,302.0,5.6,87.7,4.3,21.9,18.87,19.9,17.96,14.35,7.18,31.68,25.99,27.86,12.65,22.0,1
62626,22.0888462126115,16.2492565435194,11.1813793271671,12.0232423232338,10.2207729217429,14.3541767853543,15.0257598228146,7.3,40.8,7.7,24.3,19.8,6.6098901098901095,17.483516483516482,11.335164835164836,-20.000000000001044,87.93103448275869,5.17724064762494,15.16707970923634,30.0,3.3,80.0,10.0,33.3,16.24,20.5,17.98,17.2,4.58,27.07,30.39,33.7,8.84,14.0,1
62628,19.6663333244887,14.2544571236893,10.4881250045155,11.4850393045804,10.2289904584088,12.0351223058094,13.286628855796,9.8,31.7,6.3,26.0,26.3,5.895604395604396,14.532967032967033,9.456043956043956,10.957553345556155,76.18257698965215,16.133784318665647,13.077235259492456,89.0,11.2,73.0,9.0,57.3,17.15,17.1,20.4,14.97,11.39,37.85,22.8,25.06,12.24,26.0,1
62637,24.1643864655064,15.0662440470529,10.9874806858576,11.58166176502,10.4698641716329,12.9476255663089,15.5179688008864,10.6,34.9,7.1,24.4,23.1,6.175824175824176,16.274725274725274,10.093406593406591,2.8143972214634108,70.79364656088981,18.99018923113788,13.050878888937223,151.0,4.6,86.8,6.6,45.0,17.54,17.82,20.4,14.9,9.34,33.14,23.38,31.28,10.72,21.0,1
62643,22.5591667880492,14.7417182969033,11.145097931743,11.4975040204622,9.93240903412269,12.3643283568491,14.0841242945225,9.6,35.8,9.2,21.9,23.5,6.472527472527473,15.65934065934066,10.37912087912088,10.01951084252174,65.11698999925666,7.852578248895661,12.765008014195836,243.0,7.4,77.0,5.8,37.4,16.33,17.67,20.41,17.56,7.31,28.48,27.82,31.6,10.77,18.0,1
62645,26.2611309965506,18.348938496768,11.7004127814034,13.5483013908854,11.6452445641949,16.3606351424243,18.6112690015203,7.5,39.9,8.0,22.8,21.7,7.181318681318682,19.35164835164835,12.291208791208792,8.955223880597014,82.87671232876713,21.15702479338843,22.81992530891419,75.0,6.7,76.0,4.0,32.0,16.19,18.84,20.19,19.54,5.25,23.73,31.71,35.03,8.43,11.0,1
62666,20.8027961063789,14.4827294485355,10.7508517056583,11.7507705172579,10.2186755696161,12.7986385982111,13.9770007454807,12.6,42.0,8.7,22.3,14.2,5.8901098901098905,15.978021978021978,10.296703296703296,-5.757313242392284,77.62129169299133,16.50069481660814,13.626626876563677,51.0,19.6,68.6,2.0,56.9,21.39,20.37,19.8,11.45,4.3,27.64,21.29,33.57,15.51,22.0,1
62667,22.1775770792103,15.3427088362248,10.8660346688798,11.2192200406452,10.2710127963928,12.2433676783057,13.4963395620516,11.2,32.3,8.9,22.9,24.7,6.0,15.521978021978022,9.95054945054945,-1.5448551983202998,66.45298030855902,13.469974478613402,13.35701846491482,195.0,9.7,68.7,4.6,31.8,18.09,15.98,20.0,18.34,7.74,38.41,22.56,23.17,14.39,23.0,1
62684,22.7306089888651,15.1885420798421,11.1631803570313,12.4989725834043,10.7866946149182,13.7332312210762,15.2163742260701,6.4,41.4,9.5,22.8,19.8,7.329670329670329,16.554945054945055,11.467032967032967,-14.285714285714286,84.61538461538461,15.32258064516129,13.772072332574814,28.0,7.1,67.9,0.0,57.1,15.0,20.23,20.86,19.65,4.43,22.22,33.33,35.56,8.89,11.0,0
62688,24.118214748301,14.8195335876049,10.9088681506857,11.5793778341528,10.1393902986835,12.9801904354667,16.3967175376213,6.1,38.8,7.3,19.9,28.0,7.461538461538462,18.791208791208792,12.148351648351648,15.452334657396673,71.29771420461216,1.0516762141232636,14.52413441106418,91.0,5.5,84.6,7.7,42.9,13.69,17.24,20.74,22.24,7.88,28.41,31.05,30.49,8.93,10.0,0
62705,24.2460779560948,15.912258757892,11.3883996910771,12.6235312420904,10.3293690354967,13.7340351495014,15.4068180460542,9.2,42.5,9.4,21.9,17.0,6.571428571428571,17.285714285714285,10.851648351648352,11.21142206063311,79.58595445965962,20.92312602407466,16.496766400568916,31.0,6.5,74.2,3.2,45.2,16.28,21.59,20.32,13.65,4.64,18.01,25.81,38.38,16.49,17.0,1
62706,26.1128148012364,16.644850812263,12.153328425771,13.0443460008072,11.4742414516911,16.2532163333122,20.0471061443873,4.6,44.2,9.5,18.5,23.2,8.346153846153847,23.24175824175824,13.84065934065934,-14.998389009193207,76.627262907734,6.711943466195907,25.32376423080832,67.0,7.5,49.3,1.5,38.8,12.83,18.95,22.24,20.18,5.73,24.82,33.85,35.26,5.13,7.0,0
62711,21.2491286888608,15.0727766642289,11.0640283442314,12.4749127244229,10.9138627203606,13.5731617771588,14.8533698982611,8.2,38.9,9.7,22.3,20.8,6.351648351648351,17.225274725274726,10.752747252747254,0.0452994178814218,68.24121564055662,19.704889448682916,16.361554355829643,64.0,15.6,51.6,4.7,31.2,16.05,21.21,19.3,15.58,6.68,23.38,29.6,36.18,8.33,18.0,1
62724,21.476388778964,14.7968587613843,11.2110944296486,11.6811276179252,10.5206074594039,12.8139967286391,14.1416378927908,11.7,33.1,8.3,26.6,20.2,5.791208791208791,15.752747252747254,9.824175824175825,-29.43294798318186,74.86405776487612,19.06147283640561,10.87741650144598,127.0,4.7,72.4,5.5,40.2,17.3,19.69,19.36,14.65,6.86,30.82,22.01,32.87,12.48,25.0,1
62735,23.9120462802106,15.2082153218154,10.9440841013564,12.5017563555796,10.2843952267661,13.9394655261039,15.3264874043313,7.5,42.9,8.7,21.1,19.8,6.769230769230769,17.86263736263736,11.357142857142858,-11.26429636906109,75.86141307483157,14.34531998408174,17.073172330400634,49.0,18.4,67.3,2.0,32.7,17.18,21.23,18.45,12.78,6.57,25.15,24.14,39.74,9.89,14.0,1
62736,25.6913684953069,16.0841229319017,12.0612122494027,12.0222823305625,10.7997266016706,15.6806854314386,18.7664307706536,4.8,43.4,8.8,19.2,23.7,8.252747252747254,22.208791208791208,13.527472527472527,-38.0,79.26267281105991,8.114285714285714,16.38688181184818,74.0,13.5,54.1,2.7,47.3,14.37,16.98,22.12,21.84,6.34,19.16,36.36,36.36,7.47,6.0,0
