CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,TP6020,pop_tot
37195,14.22,15.12,30.4,53.5,18.38,19.0,10469
37203,7.68,13.9,84.94,20.2,14.56,8.0,3255
37208,8.86,13.48,70.38,24.23,15.81,7.0,15409
37214,10.1,12.68,51.64,31.79,15.03,8.0,17286
37225,9.92,20.23,96.43,16.71,15.35,8.0,3218
37226,12.83,28.48,83.13,28.2,12.51,13.0,4199
37233,19.81,26.43,44.34,52.47,17.87,23.0,16151
37261,17.9,14.96,20.38,60.14,20.1,20.0,140474
37266,6.99,14.08,90.78,21.79,13.54,5.0,6633
37267,6.8,11.78,94.93,15.44,12.75,5.0,4671
37270,8.3,20.58,90.35,21.37,14.27,8.0,2821
37273,10.87,20.55,82.14,26.36,14.28,8.0,5670
37281,8.97,19.66,80.61,23.94,16.17,7.0,3356
38001,13.74,21.16,74.79,28.09,15.15,12.0,6544
38006,10.48,16.64,55.83,30.75,12.55,10.0,4106
38012,12.55,20.67,73.98,27.65,13.53,13.0,2932
38022,9.83,20.99,79.16,23.26,13.62,9.0,7938
38034,18.24,32.43,65.07,33.63,16.73,17.0,5088
38052,7.99,20.4,63.96,29.68,11.62,10.0,3386
38053,16.45,22.83,27.81,56.97,14.19,19.0,30011
38058,9.87,14.74,89.52,17.72,13.34,11.0,2251
38072,11.75,24.11,84.52,21.68,13.61,11.0,2732
38085,10.88,24.38,72.35,24.21,13.33,10.0,10278
38087,12.85,23.13,61.57,36.0,15.41,14.0,6390
38095,8.17,20.01,87.68,18.43,12.15,9.0,2605
38097,10.53,22.39,72.05,32.41,14.23,12.0,5027
38111,7.12,9.89,70.12,19.5,13.63,5.0,8142
38130,14.64,21.04,48.65,43.76,17.58,16.0,5097
38133,6.73,10.13,76.71,20.0,13.17,5.0,5723
38138,12.85,22.24,46.69,39.88,14.03,11.0,3499
38140,8.24,12.13,65.69,29.18,16.24,6.0,8448
38150,10.05,19.86,40.07,35.53,13.73,8.0,6741
38151,17.39,24.43,10.49,53.43,16.7,22.0,37181
38157,7.21,17.31,88.09,18.95,13.37,7.0,3694
38158,9.86,16.01,29.01,36.22,14.22,11.0,10231
38169,14.96,24.6,16.41,44.34,15.93,18.0,23295
38179,9.61,10.2,24.78,45.74,18.56,9.0,7227
38182,10.64,22.55,77.08,25.25,13.63,8.0,3137
38185,15.01,14.08,3.49,57.56,20.88,20.0,160483
38189,7.18,18.2,71.47,26.11,12.94,6.0,4774
38193,14.67,16.88,55.41,57.09,14.82,17.0,16985
38225,4.93,10.97,68.18,23.85,12.47,10.0,3172
38229,8.34,8.25,24.6,34.06,15.09,7.0,18578
38239,9.6,18.16,58.26,29.14,16.5,9.0,7647
38247,11.35,18.69,66.58,36.72,14.19,10.0,3570
38261,15.21,23.49,65.34,36.98,15.15,14.0,4606
38269,13.49,26.36,50.99,42.98,16.67,15.0,5109
38276,9.32,16.28,72.27,31.05,12.5,9.0,2718
38298,20.62,35.66,55.15,38.03,17.98,28.0,6499
38314,12.16,21.17,51.89,32.52,15.29,11.0,7519
38315,16.47,21.65,52.45,36.96,14.58,14.0,3689
38316,11.37,28.44,38.7,39.62,14.28,17.0,6070
38317,13.93,23.71,15.43,51.56,15.91,20.0,10948
38318,15.95,31.2,37.42,54.57,17.65,23.0,5380
38332,12.27,25.51,57.95,33.06,15.81,14.0,3437
38337,12.0,23.33,43.38,37.7,14.41,11.0,6727
38344,14.46,26.13,64.31,35.49,16.43,18.0,8578
38374,8.06,18.8,86.84,15.91,13.01,6.0,3824
38377,9.96,24.2,76.66,24.38,14.51,12.0,3504
38378,8.65,18.84,82.53,20.19,13.93,9.0,3765
38382,9.23,14.57,34.29,33.67,13.96,9.0,16221
38384,13.36,20.87,66.92,29.75,14.8,12.0,3246
38389,7.11,16.17,79.83,25.79,13.0,6.0,3536
38397,7.08,7.25,68.76,21.32,14.26,5.0,7360
38399,8.94,23.38,64.71,29.84,12.31,8.0,4759
38400,11.97,15.2,72.14,29.27,16.11,7.0,3641
38412,8.29,21.7,64.57,25.62,16.62,10.0,4601
38416,17.37,26.72,34.87,46.99,15.42,17.0,7914
38421,14.83,18.99,12.09,46.66,26.65,17.0,38455
38422,6.28,6.61,77.48,13.3,13.37,5.0,5707
38423,13.14,18.05,31.94,41.22,15.98,14.0,5914
38425,15.44,23.79,80.79,33.72,15.69,15.0,6506
38449,13.44,23.1,72.55,30.95,21.39,11.0,6122
38457,14.2,26.92,79.17,27.42,15.59,15.0,3016
38468,14.56,25.11,83.96,29.65,16.15,15.0,4576
38474,9.03,14.64,42.53,26.52,13.56,7.0,11545
38485,10.1,15.82,21.65,33.55,12.62,9.0,11923
38486,8.95,13.84,48.81,21.1,13.8,5.0,8023
38507,10.49,21.38,87.23,15.19,14.38,8.0,7806
38509,17.94,29.27,30.57,58.87,16.7,24.0,8353
38516,8.35,8.51,29.01,38.39,22.79,8.0,6700
38517,12.12,19.87,57.98,31.66,14.46,12.0,7883
38524,5.56,11.51,60.35,25.47,14.46,6.0,8483
38537,13.66,22.85,51.89,36.45,14.85,12.0,7441
38544,13.53,22.19,23.17,55.06,15.66,20.0,30401
38545,9.13,16.29,64.21,25.81,14.63,6.0,8740
38547,7.47,17.72,51.01,30.41,12.78,7.0,7431
38548,8.92,15.13,45.38,29.02,13.75,10.0,4492
38553,17.54,20.18,45.81,58.46,18.68,21.0,19131
38557,8.54,14.44,86.53,12.57,12.83,5.0,5274
38559,10.35,22.33,58.56,28.66,13.8,11.0,4478
38562,11.99,24.47,35.65,39.79,15.1,12.0,7474
38563,12.65,21.63,23.68,48.73,14.0,14.0,20853
38565,9.01,15.54,59.18,29.69,14.37,8.0,9888
39013,10.64,27.13,65.95,29.24,15.55,11.0,3443
39097,11.47,23.36,38.25,42.79,14.24,14.0,8466
39189,9.46,19.31,80.93,25.1,16.28,9.0,2697
39198,15.88,22.92,39.43,48.51,18.51,19.0,24483
39286,9.99,28.24,70.07,31.79,15.81,12.0,2433
39300,14.46,15.98,21.27,55.6,17.32,20.0,17921
39362,10.03,17.18,62.79,30.4,16.94,11.0,3430
39368,19.8,28.91,19.55,47.68,18.19,17.0,5496
39434,11.31,17.08,50.24,42.34,18.91,14.0,4384
39470,9.84,11.87,35.46,36.93,9.4,6.0,3738
39475,12.25,23.56,62.17,35.66,15.01,15.0,2476
39478,14.58,32.39,20.65,48.12,14.96,19.0,9139
39491,10.09,22.74,69.92,23.75,16.65,11.0,2282
39500,12.82,32.19,39.17,39.88,17.26,18.0,2678
39526,9.76,21.1,79.79,35.15,14.0,9.0,4038
40001,15.65,22.47,69.04,35.74,17.97,17.0,6753
40004,12.58,10.42,78.74,26.77,11.35,11.0,2242
40036,11.71,12.25,68.68,32.66,11.13,10.0,3819
40046,17.79,16.27,71.44,31.67,14.79,10.0,14393
40065,15.32,12.4,54.7,33.42,11.62,13.0,9494
40075,16.79,20.66,83.3,27.42,13.97,11.0,2525
40088,20.6,23.74,36.82,56.07,16.27,20.0,21857
40117,11.0,16.26,83.2,30.95,12.65,9.0,2523
40119,12.42,23.38,81.11,31.4,13.82,12.0,4739
40133,14.1,14.2,69.32,27.95,13.48,9.0,7050
40134,20.93,32.01,84.0,40.83,16.94,16.0,2831
40168,10.53,15.74,84.27,25.31,13.24,10.0,2487
40184,18.32,21.91,74.28,31.29,13.96,13.0,7489
40192,15.36,17.88,59.34,42.38,19.38,15.0,31366
40197,15.22,28.14,86.62,33.02,15.92,14.0,5108
40202,13.58,19.63,89.45,33.71,15.99,12.0,3335
40209,11.91,11.17,66.59,28.21,13.91,8.0,5639
40217,13.28,18.19,84.26,31.89,15.01,8.0,7123
40224,15.23,22.58,74.55,33.09,13.78,15.0,3821
40230,10.19,18.34,88.71,24.65,14.19,9.0,2997
40233,13.51,22.36,90.77,24.11,13.99,11.0,3169
40243,14.19,26.24,86.7,27.79,14.34,12.0,3106
40273,10.07,12.63,69.4,25.35,12.62,9.0,6170
40279,15.95,23.13,63.04,39.19,14.77,13.0,14609
40281,11.81,14.09,69.92,36.19,15.48,11.0,10087
40282,13.27,23.44,80.26,31.25,14.74,9.0,5046
40283,9.84,20.63,86.05,21.55,13.65,7.0,3524
40284,12.45,19.49,67.17,34.51,12.27,11.0,8046
40287,12.35,13.61,88.97,27.38,15.23,7.0,4553
40296,14.9,8.5,73.93,24.05,13.39,13.0,3986
40304,13.42,12.61,75.46,19.4,12.59,10.0,3584
40310,13.73,19.36,75.72,27.57,14.12,11.0,8522
40312,11.46,14.98,65.41,31.75,16.72,10.0,13234
40313,15.3,27.01,73.83,33.43,14.33,15.0,3255
40317,11.68,12.91,87.37,22.76,12.92,8.0,3390
40331,15.15,25.49,84.22,31.42,12.72,13.0,2492
40332,12.84,17.95,91.54,28.5,13.6,10.0,2379
41018,18.86,23.24,34.49,57.31,18.86,25.0,48127
41047,9.51,17.58,66.71,33.93,12.28,8.0,4632
41059,10.03,24.95,92.05,21.61,12.26,11.0,6817
41106,14.27,30.88,81.6,31.38,13.91,10.0,4666
41136,13.61,27.95,78.46,34.27,14.54,15.0,6316
41149,10.41,35.78,84.77,23.25,14.97,12.0,3893
41150,9.22,18.53,92.95,18.6,14.64,6.0,3400
41151,14.53,27.12,68.36,33.68,13.78,14.0,3716
41161,13.86,26.05,84.65,23.12,13.99,11.0,2369
41164,14.56,32.0,92.38,24.0,16.25,16.0,2738
41167,13.5,26.01,90.96,24.09,14.14,11.0,3488
41173,9.99,26.82,93.62,18.07,11.21,10.0,3496
41194,15.63,30.45,78.36,36.03,16.58,18.0,18685
41198,18.11,34.28,69.52,36.45,13.31,18.0,2930
41211,9.3,24.4,97.81,12.59,11.58,8.0,2789
41212,7.85,16.13,93.44,23.33,13.56,7.0,3262
41220,11.67,19.91,91.64,24.62,13.32,8.0,4381
41226,9.46,28.5,92.26,26.83,15.86,8.0,3148
41232,12.23,29.1,82.99,32.14,14.15,14.0,5023
41242,19.22,37.84,83.3,26.35,17.02,17.0,4522
41269,17.15,25.72,48.41,48.07,16.27,19.0,16307
41280,11.82,25.22,96.98,14.5,15.43,10.0,2713
41295,10.98,20.23,87.49,25.19,14.78,8.0,8286
42005,11.82,24.47,48.07,39.35,18.44,15.0,10259
42011,10.55,26.56,81.2,29.75,15.53,14.0,2892
42019,14.51,31.02,65.4,34.11,15.05,17.0,3092
42022,9.3,19.95,82.49,27.58,14.6,9.0,4272
42023,9.85,25.2,59.3,27.98,11.57,10.0,3010
42044,18.84,31.95,41.34,45.02,17.54,24.0,11944
42052,13.53,28.76,37.47,55.53,13.91,15.0,3810
42056,9.51,19.72,84.4,23.39,12.9,8.0,2935
42059,9.78,29.27,59.13,33.95,12.99,11.0,5530
42071,17.54,30.73,36.67,46.41,14.54,16.0,7020
42094,11.1,28.93,50.0,40.12,14.79,14.0,8488
42095,17.49,27.29,25.22,47.72,16.58,22.0,17126
42097,7.97,12.92,68.38,22.57,12.31,5.0,4755
42099,10.72,17.15,59.07,25.31,15.4,8.0,3786
42103,17.58,29.95,49.91,37.21,17.64,14.0,5137
42110,15.11,23.2,47.05,40.01,15.42,15.0,4806
42123,15.14,23.73,51.39,34.64,16.07,15.0,4774
42127,16.55,28.74,75.68,30.86,15.22,13.0,7650
42147,13.33,21.78,51.75,41.83,15.2,13.0,16545
42149,10.4,24.08,60.17,32.58,14.26,7.0,5550
42165,7.76,29.94,76.44,22.93,11.69,10.0,2964
42168,8.32,18.38,74.09,26.86,12.09,8.0,3829
42177,10.71,25.4,78.05,24.47,12.1,12.0,2615
42183,21.51,34.98,35.12,50.71,21.46,32.0,7990
42184,13.07,19.5,70.11,28.55,12.85,11.0,11161
42186,19.4,29.65,34.62,48.98,17.48,23.0,15208
42187,20.06,26.89,22.82,54.87,18.91,24.0,35152
42189,11.61,19.27,54.7,35.24,16.55,11.0,9966
42207,15.58,24.51,34.65,46.76,17.53,19.0,35697
42218,20.4,22.21,12.21,54.23,20.51,26.0,176016
42222,8.68,18.19,70.46,29.39,14.12,5.0,5966
42223,10.36,16.34,51.08,31.31,13.56,9.0,6252
42225,8.86,14.69,92.09,13.09,13.37,6.0,3953
42234,5.28,16.61,76.04,18.86,12.74,7.0,3713
42237,9.17,16.09,58.45,31.47,15.25,9.0,6701
42256,7.76,15.63,86.47,24.15,14.01,8.0,5078
42259,6.94,17.59,83.86,19.22,15.16,5.0,3859
42271,10.02,18.19,66.35,29.67,14.53,9.0,4851
42275,9.59,15.04,39.59,38.63,14.06,8.0,6182
42279,7.73,18.63,73.36,25.25,14.68,7.0,15488
42285,8.66,17.74,83.71,22.42,12.86,8.0,4164
42299,9.07,19.69,75.53,28.42,15.01,8.0,3523
42302,7.47,13.14,71.52,23.01,14.83,8.0,8180
42304,13.17,24.07,76.94,27.3,15.97,14.0,6978
42305,11.32,21.43,49.92,34.39,18.26,9.0,7143
42316,12.3,17.69,54.95,33.87,15.24,13.0,8525
42323,7.63,18.23,76.69,20.95,14.2,6.0,9107
42330,10.02,17.04,41.35,25.75,15.65,9.0,7994
42332,9.13,18.81,91.96,16.97,13.96,6.0,5233
43012,9.73,17.25,67.79,25.99,14.62,10.0,6249
43020,9.26,18.65,86.24,19.19,14.09,7.0,4530
43025,8.7,17.94,87.3,18.05,13.56,9.0,3055
43040,16.91,24.17,60.7,40.36,15.3,18.0,6851
43041,13.72,19.52,43.53,46.54,16.43,15.0,4464
43046,14.44,20.62,67.42,29.85,16.37,12.0,2499
43051,14.17,22.73,70.3,21.52,14.61,15.0,2465
43087,7.47,23.6,72.53,22.38,13.49,10.0,2727
43089,14.5,20.63,61.35,35.71,16.33,13.0,3648
43112,12.39,29.16,72.24,27.4,17.37,15.0,3528
43137,9.56,17.41,70.81,25.22,14.6,9.0,9393
43157,17.94,19.69,23.17,52.97,18.0,20.0,19784
43162,12.66,21.34,80.43,20.74,15.72,14.0,3043
43177,7.13,19.0,73.16,18.93,13.35,7.0,3512
43185,14.25,24.33,82.62,26.16,16.89,13.0,3303
43205,9.96,16.63,77.89,18.85,14.36,7.0,4301
43211,7.94,20.62,80.8,25.91,12.65,8.0,2693
43216,8.45,17.86,82.07,21.52,14.87,12.0,2486
43224,10.01,25.68,78.44,20.51,14.06,9.0,6120
43244,10.77,21.85,78.96,21.9,14.1,13.0,3175
43251,9.36,18.71,51.06,31.38,15.76,11.0,3543
43268,9.58,21.55,70.76,27.96,14.84,10.0,7743
44001,7.04,17.13,97.06,20.57,12.4,12.0,2096
44003,11.94,22.54,64.98,35.76,15.69,12.0,11479
44005,7.46,16.42,95.5,20.71,12.11,8.0,7158
44007,11.98,23.66,95.17,21.75,14.67,15.0,2500
44009,8.22,9.94,82.32,19.21,16.74,5.0,9659
44010,14.15,17.43,86.2,23.97,16.11,10.0,2894
44012,14.6,20.57,92.63,20.57,15.1,8.0,3246
44015,9.64,16.7,85.16,24.37,13.46,9.0,10261
44018,7.29,9.83,78.67,24.08,12.99,6.0,8241
44020,10.54,14.94,74.58,29.18,14.96,10.0,20748
44021,8.49,18.87,95.74,16.16,13.02,8.0,5100
44023,7.4,17.21,92.15,17.57,12.68,7.0,3126
44025,6.98,13.91,97.19,14.04,12.15,6.0,4016
44026,9.19,10.97,64.73,28.49,19.43,5.0,20963
44028,8.35,12.02,91.15,15.98,13.44,6.0,4090
44029,6.42,16.27,94.37,16.9,12.59,6.0,7162
44030,10.53,16.32,90.24,18.49,13.02,10.0,4432
44035,8.4,9.57,73.54,24.4,14.12,6.0,20420
44036,16.63,28.45,68.29,37.19,16.36,18.0,12474
44037,8.59,12.71,96.46,16.38,12.24,7.0,3343
44038,10.27,17.77,97.1,17.77,12.56,8.0,3012
44041,6.98,14.3,97.46,13.06,12.55,5.0,6041
44043,10.66,15.68,80.97,29.18,14.02,7.0,7752
44047,8.88,14.88,77.24,24.8,13.99,7.0,22971
44049,15.69,23.31,68.81,25.94,15.58,9.0,4170
44051,10.43,21.97,93.65,23.36,13.43,10.0,3939
44052,12.83,20.52,85.53,19.93,14.14,8.0,8191
44054,7.63,18.12,99.15,14.77,14.38,8.0,3116
44055,13.17,14.53,55.35,25.28,13.61,8.0,16706
44056,6.5,12.13,91.41,17.78,10.01,6.0,3766
44057,11.66,18.42,96.62,14.91,14.52,11.0,2362
44061,8.8,17.15,97.8,14.86,11.26,7.0,3283
44064,5.58,13.66,93.24,19.61,11.93,5.0,5307
44066,6.58,10.21,95.56,14.67,13.22,5.0,6723
44067,13.86,25.22,92.64,21.6,14.73,15.0,5322
44068,9.7,18.44,96.23,12.85,12.24,13.0,3433
44069,10.59,14.97,77.3,24.24,14.76,8.0,16612
44070,6.4,10.07,91.97,15.07,12.94,5.0,4807
44071,6.68,10.92,90.44,18.51,13.8,5.0,6110
44072,11.35,16.94,90.18,22.58,13.57,8.0,7203
44073,6.87,10.81,93.88,16.96,12.55,6.0,6523
44074,10.72,14.43,70.8,28.82,12.97,9.0,4138
44077,10.88,19.16,96.07,14.5,11.31,8.0,2660
44081,10.87,23.53,92.92,18.85,11.87,9.0,4742
44082,5.61,12.16,94.71,14.09,12.47,5.0,5480
44084,6.76,16.02,80.56,23.16,13.05,7.0,8654
44087,8.97,20.42,87.24,24.06,14.24,10.0,7859
44096,7.57,18.61,94.97,18.36,12.73,5.0,4823
44097,15.58,12.54,92.97,17.82,15.52,9.0,2134
44098,10.42,19.17,94.8,15.66,12.47,8.0,5502
44101,9.2,12.56,81.37,21.57,13.34,8.0,6515
44103,12.56,20.51,76.16,31.06,15.57,10.0,7311
44109,15.6,10.82,20.23,54.69,19.3,16.0,325857
44110,8.54,17.56,85.87,22.2,13.42,7.0,9396
44113,8.98,18.59,83.2,25.68,12.69,9.0,4305
44114,10.19,11.48,58.93,28.89,14.32,9.0,28136
44115,8.76,12.74,93.3,17.5,12.51,5.0,4003
44116,17.18,23.16,66.95,36.04,14.72,13.0,3119
44120,8.51,12.58,82.49,24.04,12.78,7.0,5469
44122,6.98,13.41,96.51,15.41,13.63,6.0,3873
44125,14.86,20.82,92.97,19.14,16.94,8.0,2418
44126,12.91,19.65,93.21,22.42,14.53,8.0,4535
44128,10.93,16.89,93.41,17.41,13.37,11.0,5370
44129,9.95,17.66,81.88,20.51,13.59,7.0,11306
44130,7.05,14.24,96.01,15.93,12.77,5.0,6775
44131,12.0,13.82,86.42,22.31,14.13,7.0,17340
44132,11.41,14.59,62.11,25.35,14.1,7.0,12159
44135,14.32,21.19,62.93,26.35,11.78,11.0,4116
44137,6.34,11.66,98.44,11.92,11.02,6.0,3540
44143,11.81,14.54,49.48,37.05,14.24,12.0,43756
44144,10.82,24.65,92.27,22.17,12.94,12.0,2416
44145,8.59,16.44,96.59,12.38,11.28,6.0,3181
44146,8.6,21.2,96.56,14.95,14.39,13.0,2196
44149,7.32,15.12,96.61,15.36,11.71,8.0,4037
44151,8.9,10.71,93.09,17.37,13.03,5.0,6987
44154,9.95,20.83,75.88,22.31,17.16,6.0,14809
44155,6.71,12.23,98.18,17.21,11.33,6.0,3503
44156,6.68,19.9,97.87,14.32,11.95,9.0,3113
44158,7.74,13.25,88.21,20.32,14.05,5.0,7758
44161,9.81,19.37,93.18,18.71,12.63,9.0,3830
44162,13.53,14.79,38.71,40.6,14.69,15.0,49801
44163,6.77,14.94,97.67,14.97,12.62,6.0,4913
44166,9.59,12.57,89.5,19.44,12.58,7.0,6085
44168,9.45,19.94,95.01,18.84,13.13,8.0,4172
44169,8.25,17.34,95.08,15.19,14.05,5.0,7614
44172,8.41,9.67,67.3,30.53,14.85,7.0,15680
44175,9.33,15.34,96.42,16.78,13.11,6.0,5057
44176,8.45,13.91,95.19,12.17,13.3,6.0,3259
44179,5.81,11.29,97.19,12.76,12.21,5.0,5320
44180,10.03,28.42,93.37,20.88,12.64,13.0,6607
44182,9.58,17.74,89.33,24.86,14.59,8.0,5385
44184,16.36,16.99,42.0,46.45,16.47,16.0,73643
44185,13.8,19.59,87.01,24.91,14.12,12.0,3346
44186,7.09,13.84,93.05,19.67,11.89,5.0,7246
44187,9.26,19.49,93.29,21.31,13.31,9.0,4742
44188,7.37,14.99,92.57,20.78,13.23,6.0,9409
44190,9.97,12.35,56.65,30.77,13.68,8.0,28639
44194,8.36,10.88,75.64,28.76,13.38,6.0,8639
44195,8.26,14.54,78.59,27.01,12.82,7.0,9476
44198,8.62,15.53,81.91,20.7,15.16,7.0,9010
44199,11.95,26.56,97.99,17.25,14.91,12.0,2048
44201,7.69,9.06,91.96,15.28,14.56,5.0,7528
44204,7.15,10.19,71.79,29.81,12.71,6.0,10884
44209,7.55,9.01,89.26,15.63,13.45,5.0,10308
44210,11.86,19.15,74.39,28.29,14.89,11.0,8181
44211,11.66,15.77,80.44,22.67,14.18,7.0,4982
44212,8.57,19.01,90.06,23.14,12.81,7.0,9631
44213,9.18,22.03,92.47,21.3,12.59,10.0,7658
44215,7.71,11.93,77.7,23.3,14.84,6.0,26449
44216,7.76,20.95,96.46,14.34,11.63,7.0,4114
44217,7.85,11.37,95.7,12.39,14.07,5.0,6421
45004,15.71,25.05,88.37,27.94,14.5,13.0,13858
45028,14.53,24.99,65.04,38.07,13.59,15.0,7571
45053,17.0,33.09,76.74,37.1,15.93,15.0,5307
45061,14.73,25.72,93.42,21.83,14.41,9.0,2458
45068,26.16,30.65,61.88,51.9,19.55,30.0,12979
45075,9.93,19.15,72.28,27.68,13.04,9.0,10306
45082,11.7,21.53,78.55,35.24,11.89,11.0,8502
45083,20.0,32.79,78.51,34.94,13.83,19.0,2139
45087,13.7,21.96,86.84,28.99,14.29,15.0,3174
45089,8.96,15.77,93.33,17.62,13.4,7.0,8875
45098,5.83,16.1,97.88,12.88,11.94,7.0,3535
45104,15.54,27.16,97.35,12.96,14.12,11.0,2882
45108,10.23,31.48,93.08,25.68,13.47,11.0,2327
45115,18.4,29.83,79.76,31.45,14.37,18.0,3914
45127,13.13,28.57,95.0,13.5,14.53,12.0,3308
45142,7.53,15.89,90.9,21.12,10.82,6.0,3860
45145,12.61,24.64,91.05,18.5,13.32,9.0,3791
45146,9.09,17.32,88.86,27.83,13.08,8.0,7530
45147,16.8,21.17,50.38,47.6,14.65,19.0,21364
45155,18.24,31.74,59.02,42.56,18.39,22.0,13716
45169,9.25,16.66,83.78,27.63,15.24,9.0,9777
45173,10.91,17.41,78.21,27.37,13.79,10.0,4739
45179,7.65,19.44,97.25,12.88,11.65,7.0,3150
45187,10.19,32.19,89.34,28.01,16.77,14.0,3050
45191,12.6,25.51,70.66,30.43,14.52,15.0,8165
45203,10.65,21.77,75.25,33.23,12.82,9.0,6660
45208,28.2,28.73,26.11,68.14,16.6,33.0,15220
45224,10.41,21.6,80.05,29.44,13.07,10.0,5055
45229,17.05,25.99,80.03,29.55,17.88,13.0,2612
45232,9.32,11.36,54.18,36.19,17.11,8.0,23017
45234,16.26,16.5,24.06,58.54,17.98,20.0,119380
45247,11.45,24.32,96.62,23.52,14.12,11.0,3758
45248,11.5,26.06,75.55,37.92,12.42,10.0,2308
45252,23.57,34.83,37.75,59.72,14.89,25.0,9213
45258,14.77,26.86,79.47,29.59,12.47,10.0,3469
45273,11.34,21.93,78.52,33.04,14.7,12.0,3068
45274,8.33,13.09,93.29,22.57,14.04,6.0,7821
45284,13.58,17.27,47.8,45.75,14.99,16.0,21983
45285,13.04,25.71,58.32,45.44,16.31,22.0,16812
45286,12.35,17.92,55.36,32.79,15.28,9.0,9360
45298,10.23,15.65,78.17,32.95,14.04,10.0,6273
45302,13.33,23.07,70.73,34.23,19.3,14.0,16787
45308,8.48,12.71,91.96,17.07,16.01,6.0,3292
45315,16.4,31.38,76.5,44.12,14.72,23.0,5203
45338,13.47,26.15,87.13,30.26,15.8,12.0,7202
46042,18.28,19.97,49.34,44.96,16.33,18.0,21081
46102,13.59,19.41,52.88,41.19,17.82,15.0,10380
46127,15.08,25.31,75.44,29.08,15.07,15.0,4086
46128,13.08,27.32,76.94,28.8,13.45,13.0,3539
46224,14.64,15.12,80.65,33.49,14.15,13.0,3681
46225,14.9,27.82,82.94,30.26,14.98,15.0,2485
46251,13.6,25.31,65.04,39.72,13.18,16.0,3582
46309,21.66,23.76,57.28,44.33,16.9,20.0,3520
47001,18.39,19.24,30.49,59.83,17.03,25.0,33046
47004,21.82,37.49,86.03,38.64,15.94,27.0,4368
47027,16.14,26.11,98.21,20.65,16.18,16.0,3030
47031,11.97,19.19,92.71,32.72,15.31,11.0,5733
47032,10.07,17.41,88.25,29.73,15.04,9.0,6369
47049,18.45,32.14,83.88,31.57,13.55,19.0,2452
47052,16.56,31.15,76.6,38.83,14.75,18.0,4575
47065,15.01,24.98,85.55,26.91,14.88,19.0,2774
47069,12.14,20.89,89.38,26.82,14.04,15.0,3177
47100,10.13,12.85,83.16,25.18,16.02,9.0,5697
47106,21.11,31.26,81.41,31.65,18.8,23.0,4815
47143,17.63,32.13,90.64,27.02,14.49,20.0,2336
47145,10.56,19.89,84.79,27.31,14.36,11.0,3781
47157,19.09,26.72,64.48,45.87,16.75,21.0,17797
47168,19.5,33.42,75.43,37.0,15.2,22.0,3190
47175,10.39,18.06,90.92,21.9,12.84,15.0,2391
47185,19.2,30.65,96.67,22.17,16.57,14.0,2720
47195,16.02,25.11,78.8,33.71,15.18,18.0,7365
47201,11.64,17.74,77.64,36.91,13.97,13.0,9518
47203,14.56,27.03,86.71,22.27,14.54,16.0,2432
47209,9.35,17.95,93.1,22.97,15.65,9.0,4275
47215,12.68,21.57,97.48,17.84,16.85,11.0,3836
47233,13.02,26.3,83.71,30.62,12.66,13.0,3268
47252,18.09,34.05,83.18,34.67,17.43,24.0,6660
47280,10.49,26.88,89.34,25.98,12.53,13.0,2420
47310,19.77,34.81,78.07,36.93,17.95,23.0,9371
47323,20.34,26.68,72.87,41.11,17.13,22.0,22385
48009,8.7,21.85,86.52,18.81,13.95,14.0,2393
48080,13.9,24.07,58.21,31.19,19.72,16.0,3069
48092,11.01,25.81,53.01,33.94,16.13,14.0,4956
48095,10.25,15.38,44.25,43.78,15.89,12.0,13143
48140,10.53,20.46,58.25,36.2,21.19,12.0,4814
49002,9.31,27.37,93.81,28.29,13.51,13.0,2996
49007,19.11,15.03,22.84,60.31,21.77,20.0,159103
49015,13.27,14.2,58.53,36.12,15.76,9.0,15118
49018,12.24,30.51,90.58,25.45,13.07,12.0,11978
49020,7.74,12.22,78.89,27.12,16.75,7.0,5635
49021,9.96,30.03,88.11,28.05,13.21,9.0,7242
49023,8.66,24.81,92.28,19.37,11.84,8.0,24167
49035,8.5,12.18,89.75,21.96,15.1,5.0,6897
49050,8.15,16.89,92.68,18.65,13.17,7.0,11179
49054,15.45,34.7,86.99,31.11,13.04,17.0,2870
49060,12.21,27.72,96.24,25.32,15.18,10.0,3550
49063,9.35,21.64,76.69,27.03,12.86,8.0,6649
49069,7.58,20.95,96.1,19.06,11.65,7.0,16776
49080,10.65,27.07,89.72,28.47,13.68,11.0,8895
49086,8.6,20.44,93.55,17.2,11.09,7.0,4023
49092,7.8,25.33,91.27,22.5,12.36,9.0,21811
49099,14.85,23.92,61.17,38.15,14.61,13.0,56286
49125,11.84,28.53,87.62,27.88,12.63,12.0,11472
49127,10.52,25.98,89.39,32.31,12.5,12.0,3417
49129,9.91,17.98,81.77,28.4,13.32,6.0,4513
49138,6.47,18.93,97.13,15.59,11.78,10.0,2626
49160,11.11,21.49,91.59,25.33,11.86,12.0,2747
49163,9.12,20.85,94.4,23.66,11.53,8.0,2797
49176,8.73,19.61,81.3,31.87,11.55,8.0,5278
49180,15.06,35.05,89.01,35.07,13.98,14.0,6865
49183,6.63,18.76,92.16,22.42,11.49,10.0,4987
49192,7.54,23.05,95.32,19.61,11.18,7.0,3283
49193,7.23,24.83,90.26,20.49,11.57,8.0,3918
